2017-11-20 07:06:46.795458: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 07:06:46.795477: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 07:06:46.795482: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 07:06:46.795485: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 07:06:46.795489: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45823.0586 | Layer 1 | Epoch 1  |
|            30 |    45384.1172 | Layer 1 | Epoch 1  |
|            60 |    45387.1445 | Layer 1 | Epoch 1  |
|            90 |    45336.9453 | Layer 1 | Epoch 2  |
|           120 |    45347.0000 | Layer 1 | Epoch 2  |
|           150 |    45339.6484 | Layer 1 | Epoch 3  |
|           180 |    45311.3672 | Layer 1 | Epoch 3  |
|           210 |    45244.4688 | Layer 1 | Epoch 4  |
|           240 |    45311.5312 | Layer 1 | Epoch 4  |
|           270 |    45246.2656 | Layer 1 | Epoch 5  |
|           300 |    45191.4219 | Layer 1 | Epoch 5  |
|           330 |    45225.1016 | Layer 1 | Epoch 6  |
|           360 |    45069.1328 | Layer 1 | Epoch 6  |
|           390 |    45019.3750 | Layer 1 | Epoch 7  |
|           420 |    44713.0859 | Layer 1 | Epoch 7  |
|           450 |    45187.6953 | Layer 1 | Epoch 8  |
|           480 |    44770.1289 | Layer 1 | Epoch 8  |
|           510 |    44880.3984 | Layer 1 | Epoch 9  |
|           540 |    44785.2617 | Layer 1 | Epoch 9  |
|           570 |    44408.4258 | Layer 1 | Epoch 10  |
|           600 |    44382.4453 | Layer 1 | Epoch 10  |
|           630 |    44734.3555 | Layer 1 | Epoch 11  |
|           660 |    44448.5078 | Layer 1 | Epoch 11  |
|           690 |    43962.0664 | Layer 1 | Epoch 12  |
