2017-11-21 12:15:19.911985: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 12:15:19.912003: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 12:15:19.912008: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 12:15:19.912011: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 12:15:19.912014: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45525.8047 | Layer 1 | Epoch 1  |
|            30 |    45415.0625 | Layer 1 | Epoch 1  |
|            60 |    45410.1562 | Layer 1 | Epoch 1  |
|            90 |    45407.7656 | Layer 1 | Epoch 2  |
|           120 |    45402.3242 | Layer 1 | Epoch 2  |
|           150 |    45403.5664 | Layer 1 | Epoch 3  |
|           180 |    45380.0234 | Layer 1 | Epoch 3  |
|           210 |    45366.7031 | Layer 1 | Epoch 4  |
|           240 |    45383.2734 | Layer 1 | Epoch 4  |
|           270 |    45365.2422 | Layer 1 | Epoch 5  |
|           300 |    45360.2734 | Layer 1 | Epoch 5  |
|           330 |    45306.8477 | Layer 1 | Epoch 6  |
|           360 |    45295.2070 | Layer 1 | Epoch 6  |
|           390 |    45303.6016 | Layer 1 | Epoch 7  |
|           420 |    45311.2422 | Layer 1 | Epoch 7  |
|           450 |    45223.9609 | Layer 1 | Epoch 8  |
|           480 |    45306.7734 | Layer 1 | Epoch 8  |
|           510 |    45195.5234 | Layer 1 | Epoch 9  |
|           540 |    45151.5117 | Layer 1 | Epoch 9  |
|           570 |    45169.5703 | Layer 1 | Epoch 10  |
|           600 |    45238.2422 | Layer 1 | Epoch 10  |
|           630 |    45038.2070 | Layer 1 | Epoch 11  |
|           660 |    45080.6367 | Layer 1 | Epoch 11  |
|           690 |    44987.2578 | Layer 1 | Epoch 12  |
|           720 |    45100.3086 | Layer 1 | Epoch 12  |
|           750 |    44928.3711 | Layer 1 | Epoch 13  |
|           780 |    44942.4492 | Layer 1 | Epoch 13  |
|           810 |    45044.9883 | Layer 1 | Epoch 14  |
|           840 |    44829.5391 | Layer 1 | Epoch 14  |
|           870 |    44941.1016 | Layer 1 | Epoch 15  |
|           900 |    45117.5234 | Layer 1 | Epoch 15  |
|           930 |    44919.1445 | Layer 1 | Epoch 16  |
|           960 |    44719.5391 | Layer 1 | Epoch 16  |
|           990 |    44874.5195 | Layer 1 | Epoch 17  |
|          1020 |    44657.0234 | Layer 1 | Epoch 17  |
|          1050 |    45069.9492 | Layer 1 | Epoch 18  |
|          1080 |    44654.1445 | Layer 1 | Epoch 18  |
|          1110 |    44708.0195 | Layer 1 | Epoch 19  |
|          1140 |    44881.1680 | Layer 1 | Epoch 19  |
|          1170 |    44400.6484 | Layer 1 | Epoch 20  |
|          1200 |    44853.6758 | Layer 1 | Epoch 20  |
|          1230 |    44735.5820 | Layer 1 | Epoch 21  |
|          1260 |    44407.4727 | Layer 1 | Epoch 21  |
|          1290 |    44518.2305 | Layer 1 | Epoch 22  |
|          1320 |    44397.9688 | Layer 1 | Epoch 22  |
|          1350 |    44623.2266 | Layer 1 | Epoch 23  |
|          1380 |    44610.6172 | Layer 1 | Epoch 23  |
|          1410 |    44715.4883 | Layer 1 | Epoch 24  |
|          1440 |    44530.3633 | Layer 1 | Epoch 24  |
|          1470 |    44293.2695 | Layer 1 | Epoch 25  |
|          1500 |    43988.4688 | Layer 1 | Epoch 25  |
|          1530 |    44737.5859 | Layer 1 | Epoch 26  |
|          1560 |    44589.1016 | Layer 1 | Epoch 26  |
|          1590 |    44541.2227 | Layer 1 | Epoch 27  |
|          1620 |    44443.8516 | Layer 1 | Epoch 27  |
|          1650 |    44214.5547 | Layer 1 | Epoch 28  |
|          1680 |    44676.8320 | Layer 1 | Epoch 28  |
|          1710 |    43512.3594 | Layer 1 | Epoch 29  |
|          1740 |    44076.6133 | Layer 1 | Epoch 29  |
|          1770 |    44216.4961 | Layer 1 | Epoch 30  |
|          1800 |    44057.4062 | Layer 1 | Epoch 30  |
|          1830 |    44218.7109 | Layer 1 | Epoch 31  |
|          1860 |    44264.8047 | Layer 1 | Epoch 31  |
|          1890 |    44701.6875 | Layer 1 | Epoch 31  |
|          1920 |    43897.4453 | Layer 1 | Epoch 32  |
|          1950 |    44147.5508 | Layer 1 | Epoch 32  |
|          1980 |    44477.3203 | Layer 1 | Epoch 33  |
|          2010 |    44269.2930 | Layer 1 | Epoch 33  |
|          2040 |    43968.6875 | Layer 1 | Epoch 34  |
|          2070 |    43667.6953 | Layer 1 | Epoch 34  |
|          2100 |    43849.1133 | Layer 1 | Epoch 35  |
|          2130 |    43938.7109 | Layer 1 | Epoch 35  |
|          2160 |    44502.5664 | Layer 1 | Epoch 36  |
|          2190 |    44207.2422 | Layer 1 | Epoch 36  |
|          2220 |    44154.9062 | Layer 1 | Epoch 37  |
|          2250 |    43642.8633 | Layer 1 | Epoch 37  |
|          2280 |    44479.5352 | Layer 1 | Epoch 38  |
|          2310 |    44467.9805 | Layer 1 | Epoch 38  |
|          2340 |    44229.1719 | Layer 1 | Epoch 39  |
|          2370 |    43827.1953 | Layer 1 | Epoch 39  |
|          2400 |    44151.4414 | Layer 1 | Epoch 40  |
|          2430 |    44437.0742 | Layer 1 | Epoch 40  |
|          2460 |    43418.4258 | Layer 1 | Epoch 41  |
|          2490 |    43984.2812 | Layer 1 | Epoch 41  |
|          2520 |    43337.8555 | Layer 1 | Epoch 42  |
|          2550 |    43662.2188 | Layer 1 | Epoch 42  |
|          2580 |    43388.1484 | Layer 1 | Epoch 43  |
|          2610 |    44374.0273 | Layer 1 | Epoch 43  |
|          2640 |    43976.1328 | Layer 1 | Epoch 44  |
|          2670 |    43569.8516 | Layer 1 | Epoch 44  |
|          2700 |    43282.5938 | Layer 1 | Epoch 45  |
|          2730 |    43772.1211 | Layer 1 | Epoch 45  |
|          2760 |    43007.2734 | Layer 1 | Epoch 46  |
|          2790 |    42640.5078 | Layer 1 | Epoch 46  |
|          2820 |    43535.2812 | Layer 1 | Epoch 47  |
|          2850 |    43901.8828 | Layer 1 | Epoch 47  |
|          2880 |    43815.6016 | Layer 1 | Epoch 48  |
|          2910 |    43780.3867 | Layer 1 | Epoch 48  |
|          2940 |    44075.0547 | Layer 1 | Epoch 49  |
|          2970 |    43953.2305 | Layer 1 | Epoch 49  |
|          3000 |    44018.3711 | Layer 1 | Epoch 50  |
|          3030 |    43704.2070 | Layer 1 | Epoch 50  |
|          3060 |    43117.8203 | Layer 1 | Epoch 51  |
|          3090 |    44217.9102 | Layer 1 | Epoch 51  |
|          3120 |    43076.8789 | Layer 1 | Epoch 52  |
|          3150 |    43147.1680 | Layer 1 | Epoch 52  |
|          3180 |    43522.7773 | Layer 1 | Epoch 53  |
|          3210 |    43626.2070 | Layer 1 | Epoch 53  |
|          3240 |    43020.8477 | Layer 1 | Epoch 54  |
|          3270 |    44008.6172 | Layer 1 | Epoch 54  |
|          3300 |    43986.9180 | Layer 1 | Epoch 55  |
|          3330 |    43827.7266 | Layer 1 | Epoch 55  |
|          3360 |    43528.6094 | Layer 1 | Epoch 56  |
|          3390 |    43433.1172 | Layer 1 | Epoch 56  |
|          3420 |    43603.7148 | Layer 1 | Epoch 57  |
|          3450 |    43791.4453 | Layer 1 | Epoch 57  |
|          3480 |    42785.7891 | Layer 1 | Epoch 58  |
|          3510 |    43064.3203 | Layer 1 | Epoch 58  |
|          3540 |    43228.0234 | Layer 1 | Epoch 59  |
|          3570 |    42858.9141 | Layer 1 | Epoch 59  |
|          3600 |    43399.5938 | Layer 1 | Epoch 60  |
|          3630 |    42886.7344 | Layer 1 | Epoch 60  |
|          3660 |    43795.2891 | Layer 1 | Epoch 61  |
|          3690 |    43434.7500 | Layer 1 | Epoch 61  |
|          3720 |    43711.0586 | Layer 1 | Epoch 61  |
|          3750 |    42818.7383 | Layer 1 | Epoch 62  |
|          3780 |    42692.8047 | Layer 1 | Epoch 62  |
|          3810 |    43029.2734 | Layer 1 | Epoch 63  |
|          3840 |    43237.1992 | Layer 1 | Epoch 63  |
|          3870 |    43546.9375 | Layer 1 | Epoch 64  |
|          3900 |    43141.3750 | Layer 1 | Epoch 64  |
|          3930 |    43462.8828 | Layer 1 | Epoch 65  |
|          3960 |    42465.9844 | Layer 1 | Epoch 65  |
|          3990 |    43708.7422 | Layer 1 | Epoch 66  |
|          4020 |    43251.3008 | Layer 1 | Epoch 66  |
|          4050 |    42953.2422 | Layer 1 | Epoch 67  |
|          4080 |    42482.0703 | Layer 1 | Epoch 67  |
|          4110 |    43278.9688 | Layer 1 | Epoch 68  |
|          4140 |    41889.1602 | Layer 1 | Epoch 68  |
|          4170 |    43425.4180 | Layer 1 | Epoch 69  |
|          4200 |    43071.5234 | Layer 1 | Epoch 69  |
|          4230 |    42852.9648 | Layer 1 | Epoch 70  |
|          4260 |    42396.8945 | Layer 1 | Epoch 70  |
|          4290 |    43673.9805 | Layer 1 | Epoch 71  |
|          4320 |    42703.0117 | Layer 1 | Epoch 71  |
|          4350 |    42102.5234 | Layer 1 | Epoch 72  |
|          4380 |    42921.6680 | Layer 1 | Epoch 72  |
|          4410 |    43224.3008 | Layer 1 | Epoch 73  |
|          4440 |    44074.2695 | Layer 1 | Epoch 73  |
|          4470 |    43003.3594 | Layer 1 | Epoch 74  |
|          4500 |    43605.3828 | Layer 1 | Epoch 74  |
|          4530 |    43345.1797 | Layer 1 | Epoch 75  |
|          4560 |    42471.9688 | Layer 1 | Epoch 75  |
|          4590 |    42420.8086 | Layer 1 | Epoch 76  |
|          4620 |    43308.2148 | Layer 1 | Epoch 76  |
|          4650 |    43679.9688 | Layer 1 | Epoch 77  |
|          4680 |    41962.2812 | Layer 1 | Epoch 77  |
|          4710 |    42679.5352 | Layer 1 | Epoch 78  |
|          4740 |    42553.8047 | Layer 1 | Epoch 78  |
|          4770 |    43056.7383 | Layer 1 | Epoch 79  |
|          4800 |    41934.2227 | Layer 1 | Epoch 79  |
|          4830 |    43118.4062 | Layer 1 | Epoch 80  |
|          4860 |    42523.6680 | Layer 1 | Epoch 80  |
|          4890 |    42705.6016 | Layer 1 | Epoch 81  |
|          4920 |    43421.6914 | Layer 1 | Epoch 81  |
|          4950 |    43274.5703 | Layer 1 | Epoch 82  |
|          4980 |    43092.8672 | Layer 1 | Epoch 82  |
|          5010 |    43309.0820 | Layer 1 | Epoch 83  |
|          5040 |    42880.7891 | Layer 1 | Epoch 83  |
|          5070 |    41894.0117 | Layer 1 | Epoch 84  |
|          5100 |    42651.8086 | Layer 1 | Epoch 84  |
|          5130 |    42575.3359 | Layer 1 | Epoch 85  |
|          5160 |    43158.7070 | Layer 1 | Epoch 85  |
|          5190 |    43748.0625 | Layer 1 | Epoch 86  |
|          5220 |    43799.4961 | Layer 1 | Epoch 86  |
|          5250 |    42706.5117 | Layer 1 | Epoch 87  |
|          5280 |    43654.1016 | Layer 1 | Epoch 87  |
|          5310 |    42906.4922 | Layer 1 | Epoch 88  |
|          5340 |    42206.7656 | Layer 1 | Epoch 88  |
|          5370 |    43065.8867 | Layer 1 | Epoch 89  |
|          5400 |    42161.8242 | Layer 1 | Epoch 89  |
|          5430 |    42764.7031 | Layer 1 | Epoch 90  |
|          5460 |    42121.6016 | Layer 1 | Epoch 90  |
|          5490 |    42283.8633 | Layer 1 | Epoch 91  |
|          5520 |    43075.8906 | Layer 1 | Epoch 91  |
|          5550 |    43620.1133 | Layer 1 | Epoch 91  |
|          5580 |    43230.2578 | Layer 1 | Epoch 92  |
|          5610 |    43300.1094 | Layer 1 | Epoch 92  |
|          5640 |    42649.4922 | Layer 1 | Epoch 93  |
|          5670 |    43723.5625 | Layer 1 | Epoch 93  |
|          5700 |    42551.4492 | Layer 1 | Epoch 94  |
|          5730 |    42442.6328 | Layer 1 | Epoch 94  |
|          5760 |    43058.4766 | Layer 1 | Epoch 95  |
|          5790 |    42622.6055 | Layer 1 | Epoch 95  |
|          5820 |    43249.4219 | Layer 1 | Epoch 96  |
|          5850 |    42897.9766 | Layer 1 | Epoch 96  |
|          5880 |    42974.3984 | Layer 1 | Epoch 97  |
|          5910 |    42748.4609 | Layer 1 | Epoch 97  |
|          5940 |    42999.5234 | Layer 1 | Epoch 98  |
|          5970 |    42171.4219 | Layer 1 | Epoch 98  |
|          6000 |    42648.9609 | Layer 1 | Epoch 99  |
|          6030 |    41903.1211 | Layer 1 | Epoch 99  |
|          6060 |    41873.1445 | Layer 1 | Epoch 100  |
|          6090 |    42690.4727 | Layer 1 | Epoch 100  |
|          6120 |    42312.0195 | Layer 1 | Epoch 101  |
|          6150 |    41842.9141 | Layer 1 | Epoch 101  |
|          6180 |    43332.3984 | Layer 1 | Epoch 102  |
|          6210 |    42888.8945 | Layer 1 | Epoch 102  |
|          6240 |    42439.0664 | Layer 1 | Epoch 103  |
|          6270 |    42527.3945 | Layer 1 | Epoch 103  |
|          6300 |    43349.1562 | Layer 1 | Epoch 104  |
|          6330 |    42519.9922 | Layer 1 | Epoch 104  |
|          6360 |    42349.0859 | Layer 1 | Epoch 105  |
|          6390 |    42795.0703 | Layer 1 | Epoch 105  |
|          6420 |    41898.6875 | Layer 1 | Epoch 106  |
|          6450 |    42248.1211 | Layer 1 | Epoch 106  |
|          6480 |    43099.7109 | Layer 1 | Epoch 107  |
|          6510 |    42722.9102 | Layer 1 | Epoch 107  |
|          6540 |    42618.3984 | Layer 1 | Epoch 108  |
|          6570 |    42803.6211 | Layer 1 | Epoch 108  |
|          6600 |    41903.8828 | Layer 1 | Epoch 109  |
|          6630 |    42862.3047 | Layer 1 | Epoch 109  |
|          6660 |    41652.0703 | Layer 1 | Epoch 110  |
|          6690 |    42346.6133 | Layer 1 | Epoch 110  |
|          6720 |    42903.7109 | Layer 1 | Epoch 111  |
|          6750 |    42579.7227 | Layer 1 | Epoch 111  |
|          6780 |    42934.0977 | Layer 1 | Epoch 112  |
|          6810 |    42181.0430 | Layer 1 | Epoch 112  |
|          6840 |    42469.5352 | Layer 1 | Epoch 113  |
|          6870 |    42475.9570 | Layer 1 | Epoch 113  |
|          6900 |    41412.3008 | Layer 1 | Epoch 114  |
|          6930 |    41704.0742 | Layer 1 | Epoch 114  |
|          6960 |    42259.6953 | Layer 1 | Epoch 115  |
|          6990 |    41708.0195 | Layer 1 | Epoch 115  |
|          7020 |    41457.9219 | Layer 1 | Epoch 116  |
|          7050 |    42308.6328 | Layer 1 | Epoch 116  |
|          7080 |    42223.1875 | Layer 1 | Epoch 117  |
|          7110 |    42304.6836 | Layer 1 | Epoch 117  |
|          7140 |    42302.4766 | Layer 1 | Epoch 118  |
|          7170 |    41807.9180 | Layer 1 | Epoch 118  |
|          7200 |    42982.6094 | Layer 1 | Epoch 119  |
