2017-11-21 16:30:05.941360: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 16:30:05.941379: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 16:30:05.941384: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 16:30:05.941387: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 16:30:05.941390: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45501.9766 | Layer 1 | Epoch 1  |
|            30 |    45415.9297 | Layer 1 | Epoch 1  |
|            60 |    45411.0117 | Layer 1 | Epoch 1  |
|            90 |    45404.1172 | Layer 1 | Epoch 2  |
|           120 |    45392.4961 | Layer 1 | Epoch 2  |
|           150 |    45394.3906 | Layer 1 | Epoch 3  |
|           180 |    45403.7539 | Layer 1 | Epoch 3  |
|           210 |    45395.5508 | Layer 1 | Epoch 4  |
|           240 |    45357.8789 | Layer 1 | Epoch 4  |
|           270 |    45335.7617 | Layer 1 | Epoch 5  |
|           300 |    45343.9141 | Layer 1 | Epoch 5  |
|           330 |    45330.4141 | Layer 1 | Epoch 6  |
|           360 |    45326.4805 | Layer 1 | Epoch 6  |
|           390 |    45327.6641 | Layer 1 | Epoch 7  |
|           420 |    45279.7422 | Layer 1 | Epoch 7  |
|           450 |    45285.0820 | Layer 1 | Epoch 8  |
|           480 |    45252.1719 | Layer 1 | Epoch 8  |
|           510 |    45162.9102 | Layer 1 | Epoch 9  |
|           540 |    45165.4453 | Layer 1 | Epoch 9  |
|           570 |    45102.6133 | Layer 1 | Epoch 10  |
|           600 |    45139.6680 | Layer 1 | Epoch 10  |
|           630 |    45176.0430 | Layer 1 | Epoch 11  |
|           660 |    45005.1328 | Layer 1 | Epoch 11  |
|           690 |    45121.8398 | Layer 1 | Epoch 12  |
