2017-11-19 01:15:49.201881: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 01:15:49.201898: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 01:15:49.201902: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 01:15:49.201905: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 01:15:49.201909: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    46099.1211 | Layer 1 | Epoch 1  |
|            30 |    45333.5000 | Layer 1 | Epoch 1  |
|            60 |    45337.9258 | Layer 1 | Epoch 1  |
|            90 |    45300.4297 | Layer 1 | Epoch 2  |
|           120 |    45356.4688 | Layer 1 | Epoch 2  |
|           150 |    45259.8594 | Layer 1 | Epoch 3  |
|           180 |    45247.3203 | Layer 1 | Epoch 3  |
|           210 |    45169.4492 | Layer 1 | Epoch 4  |
|           240 |    45130.1445 | Layer 1 | Epoch 4  |
|           270 |    45016.7109 | Layer 1 | Epoch 5  |
|           300 |    44945.7617 | Layer 1 | Epoch 5  |
|           330 |    45144.4141 | Layer 1 | Epoch 6  |
|           360 |    44733.6328 | Layer 1 | Epoch 6  |
|           390 |    44988.0273 | Layer 1 | Epoch 7  |
|           420 |    44475.0703 | Layer 1 | Epoch 7  |
|           450 |    44496.3867 | Layer 1 | Epoch 8  |
|           480 |    44790.3516 | Layer 1 | Epoch 8  |
|           510 |    43899.6172 | Layer 1 | Epoch 9  |
|           540 |    43696.5938 | Layer 1 | Epoch 9  |
|           570 |    44282.1797 | Layer 1 | Epoch 10  |
|           600 |    43814.1523 | Layer 1 | Epoch 10  |
|           630 |    43517.1289 | Layer 1 | Epoch 11  |
|           660 |    43905.2188 | Layer 1 | Epoch 11  |
|           690 |    44236.8008 | Layer 1 | Epoch 12  |
|           720 |    44252.1953 | Layer 1 | Epoch 12  |
|           750 |    43975.6484 | Layer 1 | Epoch 13  |
|           780 |    43207.1328 | Layer 1 | Epoch 13  |
|           810 |    42286.7891 | Layer 1 | Epoch 14  |
|           840 |    42482.1289 | Layer 1 | Epoch 14  |
|           870 |    43817.8359 | Layer 1 | Epoch 15  |
|           900 |    43470.5000 | Layer 1 | Epoch 15  |
|           930 |    43736.9297 | Layer 1 | Epoch 16  |
|           960 |    41930.9609 | Layer 1 | Epoch 16  |
|           990 |    43570.8242 | Layer 1 | Epoch 17  |
|          1020 |    43150.6797 | Layer 1 | Epoch 17  |
|          1050 |    42546.7734 | Layer 1 | Epoch 18  |
|          1080 |    42376.8281 | Layer 1 | Epoch 18  |
|          1110 |    42278.3438 | Layer 1 | Epoch 19  |
|          1140 |    42992.1250 | Layer 1 | Epoch 19  |
|          1170 |    42797.2969 | Layer 1 | Epoch 20  |
|          1200 |    41751.7617 | Layer 1 | Epoch 20  |
|          1230 |    42159.8320 | Layer 1 | Epoch 21  |
|          1260 |    41975.8516 | Layer 1 | Epoch 21  |
|          1290 |    43040.5078 | Layer 1 | Epoch 22  |
|          1320 |    42902.1055 | Layer 1 | Epoch 22  |
|          1350 |    42463.5664 | Layer 1 | Epoch 23  |
|          1380 |    43123.6016 | Layer 1 | Epoch 23  |
|          1410 |    42769.5000 | Layer 1 | Epoch 24  |
|          1440 |    43129.2930 | Layer 1 | Epoch 24  |
|          1470 |    42835.8945 | Layer 1 | Epoch 25  |
|          1500 |    42244.1055 | Layer 1 | Epoch 25  |
|          1530 |    41150.2930 | Layer 1 | Epoch 26  |
|          1560 |    43708.2266 | Layer 1 | Epoch 26  |
|          1590 |    42038.9844 | Layer 1 | Epoch 27  |
|          1620 |    42906.0938 | Layer 1 | Epoch 27  |
|          1650 |    41934.8047 | Layer 1 | Epoch 28  |
|          1680 |    42154.0625 | Layer 1 | Epoch 28  |
|          1710 |    41722.6680 | Layer 1 | Epoch 29  |
|          1740 |    41850.9648 | Layer 1 | Epoch 29  |
|          1770 |    42279.1328 | Layer 1 | Epoch 30  |
|          1800 |    41904.9609 | Layer 1 | Epoch 30  |
|          1830 |    43037.7617 | Layer 1 | Epoch 31  |
|          1860 |    41258.4766 | Layer 1 | Epoch 31  |
|          1890 |    41552.9922 | Layer 1 | Epoch 31  |
|          1920 |    42348.6055 | Layer 1 | Epoch 32  |
|          1950 |    40303.6016 | Layer 1 | Epoch 32  |
|          1980 |    40941.6367 | Layer 1 | Epoch 33  |
|          2010 |    41181.8672 | Layer 1 | Epoch 33  |
|          2040 |    41689.4688 | Layer 1 | Epoch 34  |
|          2070 |    42170.8164 | Layer 1 | Epoch 34  |
|          2100 |    41777.6172 | Layer 1 | Epoch 35  |
|          2130 |    41401.7891 | Layer 1 | Epoch 35  |
|          2160 |    41830.8555 | Layer 1 | Epoch 36  |
|          2190 |    42504.1172 | Layer 1 | Epoch 36  |
|          2220 |    42336.2578 | Layer 1 | Epoch 37  |
|          2250 |    41272.1484 | Layer 1 | Epoch 37  |
|          2280 |    41639.7461 | Layer 1 | Epoch 38  |
|          2310 |    40570.8828 | Layer 1 | Epoch 38  |
|          2340 |    41872.5938 | Layer 1 | Epoch 39  |
|          2370 |    42017.4453 | Layer 1 | Epoch 39  |
|          2400 |    40607.9102 | Layer 1 | Epoch 40  |
|          2430 |    40818.8320 | Layer 1 | Epoch 40  |
|          2460 |    40843.3008 | Layer 1 | Epoch 41  |
|          2490 |    43538.3516 | Layer 1 | Epoch 41  |
|          2520 |    41251.7383 | Layer 1 | Epoch 42  |
|          2550 |    40745.4453 | Layer 1 | Epoch 42  |
|          2580 |    42183.3984 | Layer 1 | Epoch 43  |
|          2610 |    40846.9062 | Layer 1 | Epoch 43  |
|          2640 |    41244.3750 | Layer 1 | Epoch 44  |
|          2670 |    42125.8516 | Layer 1 | Epoch 44  |
|          2700 |    42406.6484 | Layer 1 | Epoch 45  |
|          2730 |    40432.5273 | Layer 1 | Epoch 45  |
|          2760 |    41915.1172 | Layer 1 | Epoch 46  |
|          2790 |    40248.1094 | Layer 1 | Epoch 46  |
|          2820 |    41698.5859 | Layer 1 | Epoch 47  |
|          2850 |    41090.3828 | Layer 1 | Epoch 47  |
|          2880 |    40749.8789 | Layer 1 | Epoch 48  |
|          2910 |    40468.1172 | Layer 1 | Epoch 48  |
|          2940 |    39904.6016 | Layer 1 | Epoch 49  |
|          2970 |    41568.4297 | Layer 1 | Epoch 49  |
|          3000 |    40914.1836 | Layer 1 | Epoch 50  |
|          3030 |    42022.6953 | Layer 1 | Epoch 50  |
|          3060 |    40475.2891 | Layer 1 | Epoch 51  |
|          3090 |    41251.7617 | Layer 1 | Epoch 51  |
|          3120 |    39973.8398 | Layer 1 | Epoch 52  |
|          3150 |    40642.4922 | Layer 1 | Epoch 52  |
|          3180 |    40829.9492 | Layer 1 | Epoch 53  |
|          3210 |    41598.0391 | Layer 1 | Epoch 53  |
|          3240 |    42037.5703 | Layer 1 | Epoch 54  |
|          3270 |    40587.6055 | Layer 1 | Epoch 54  |
|          3300 |    41790.5508 | Layer 1 | Epoch 55  |
|          3330 |    41296.7031 | Layer 1 | Epoch 55  |
|          3360 |    40622.8359 | Layer 1 | Epoch 56  |
