2017-11-20 23:57:41.536755: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 23:57:41.536827: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 23:57:41.536832: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 23:57:41.536835: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 23:57:41.536838: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45606.6758 | Layer 1 | Epoch 1  |
|            30 |    45400.5430 | Layer 1 | Epoch 1  |
|            60 |    45404.8398 | Layer 1 | Epoch 1  |
|            90 |    45398.2383 | Layer 1 | Epoch 2  |
|           120 |    45376.1992 | Layer 1 | Epoch 2  |
|           150 |    45391.6484 | Layer 1 | Epoch 3  |
|           180 |    45339.4922 | Layer 1 | Epoch 3  |
|           210 |    45313.2383 | Layer 1 | Epoch 4  |
|           240 |    45267.6172 | Layer 1 | Epoch 4  |
|           270 |    45359.0078 | Layer 1 | Epoch 5  |
|           300 |    45214.4883 | Layer 1 | Epoch 5  |
|           330 |    45265.5625 | Layer 1 | Epoch 6  |
|           360 |    45158.2617 | Layer 1 | Epoch 6  |
|           390 |    45135.1172 | Layer 1 | Epoch 7  |
|           420 |    45256.6445 | Layer 1 | Epoch 7  |
|           450 |    45016.5547 | Layer 1 | Epoch 8  |
|           480 |    45113.6953 | Layer 1 | Epoch 8  |
|           510 |    45120.5547 | Layer 1 | Epoch 9  |
|           540 |    45116.3984 | Layer 1 | Epoch 9  |
|           570 |    44874.9922 | Layer 1 | Epoch 10  |
|           600 |    44753.2383 | Layer 1 | Epoch 10  |
|           630 |    44803.1641 | Layer 1 | Epoch 11  |
|           660 |    44865.5703 | Layer 1 | Epoch 11  |
|           690 |    44584.7617 | Layer 1 | Epoch 12  |
|           720 |    45009.2891 | Layer 1 | Epoch 12  |
|           750 |    44893.6133 | Layer 1 | Epoch 13  |
|           780 |    44558.6367 | Layer 1 | Epoch 13  |
|           810 |    44477.7734 | Layer 1 | Epoch 14  |
|           840 |    44410.8320 | Layer 1 | Epoch 14  |
|           870 |    44345.3633 | Layer 1 | Epoch 15  |
|           900 |    44606.6953 | Layer 1 | Epoch 15  |
|           930 |    44654.9609 | Layer 1 | Epoch 16  |
|           960 |    44302.4453 | Layer 1 | Epoch 16  |
|           990 |    44592.9180 | Layer 1 | Epoch 17  |
|          1020 |    44487.7266 | Layer 1 | Epoch 17  |
|          1050 |    44280.2422 | Layer 1 | Epoch 18  |
|          1080 |    44243.2422 | Layer 1 | Epoch 18  |
|          1110 |    44104.3047 | Layer 1 | Epoch 19  |
|          1140 |    44078.8242 | Layer 1 | Epoch 19  |
|          1170 |    43628.1523 | Layer 1 | Epoch 20  |
|          1200 |    44200.9609 | Layer 1 | Epoch 20  |
|          1230 |    44515.0703 | Layer 1 | Epoch 21  |
|          1260 |    43936.8984 | Layer 1 | Epoch 21  |
|          1290 |    44137.4570 | Layer 1 | Epoch 22  |
|          1320 |    44066.5156 | Layer 1 | Epoch 22  |
|          1350 |    43944.8867 | Layer 1 | Epoch 23  |
|          1380 |    44153.8438 | Layer 1 | Epoch 23  |
|          1410 |    44287.3984 | Layer 1 | Epoch 24  |
|          1440 |    43604.0625 | Layer 1 | Epoch 24  |
|          1470 |    43789.1992 | Layer 1 | Epoch 25  |
|          1500 |    43923.7930 | Layer 1 | Epoch 25  |
|          1530 |    44235.5938 | Layer 1 | Epoch 26  |
|          1560 |    44132.5938 | Layer 1 | Epoch 26  |
|          1590 |    43701.9883 | Layer 1 | Epoch 27  |
|          1620 |    44305.6484 | Layer 1 | Epoch 27  |
|          1650 |    43768.5078 | Layer 1 | Epoch 28  |
|          1680 |    42980.6680 | Layer 1 | Epoch 28  |
|          1710 |    43805.2070 | Layer 1 | Epoch 29  |
|          1740 |    43863.4883 | Layer 1 | Epoch 29  |
|          1770 |    43847.6953 | Layer 1 | Epoch 30  |
|          1800 |    43729.3750 | Layer 1 | Epoch 30  |
|          1830 |    43165.5078 | Layer 1 | Epoch 31  |
|          1860 |    43683.4805 | Layer 1 | Epoch 31  |
|          1890 |    43213.9766 | Layer 1 | Epoch 31  |
|          1920 |    42889.5703 | Layer 1 | Epoch 32  |
|          1950 |    43267.6875 | Layer 1 | Epoch 32  |
|          1980 |    43295.4570 | Layer 1 | Epoch 33  |
|          2010 |    43821.5391 | Layer 1 | Epoch 33  |
|          2040 |    44091.8750 | Layer 1 | Epoch 34  |
|          2070 |    43298.8125 | Layer 1 | Epoch 34  |
|          2100 |    42757.8320 | Layer 1 | Epoch 35  |
|          2130 |    43369.1992 | Layer 1 | Epoch 35  |
|          2160 |    43072.9414 | Layer 1 | Epoch 36  |
|          2190 |    43572.0039 | Layer 1 | Epoch 36  |
|          2220 |    43150.5977 | Layer 1 | Epoch 37  |
|          2250 |    43007.8672 | Layer 1 | Epoch 37  |
|          2280 |    43553.0742 | Layer 1 | Epoch 38  |
|          2310 |    43018.3984 | Layer 1 | Epoch 38  |
|          2340 |    43105.6484 | Layer 1 | Epoch 39  |
|          2370 |    42855.6758 | Layer 1 | Epoch 39  |
|          2400 |    43119.6055 | Layer 1 | Epoch 40  |
|          2430 |    43246.7422 | Layer 1 | Epoch 40  |
|          2460 |    43215.6250 | Layer 1 | Epoch 41  |
|          2490 |    42780.1016 | Layer 1 | Epoch 41  |
|          2520 |    42967.8867 | Layer 1 | Epoch 42  |
|          2550 |    42224.3242 | Layer 1 | Epoch 42  |
|          2580 |    43196.4922 | Layer 1 | Epoch 43  |
|          2610 |    42853.7930 | Layer 1 | Epoch 43  |
|          2640 |    43533.7383 | Layer 1 | Epoch 44  |
|          2670 |    42139.4570 | Layer 1 | Epoch 44  |
|          2700 |    43674.5820 | Layer 1 | Epoch 45  |
|          2730 |    42745.9922 | Layer 1 | Epoch 45  |
|          2760 |    42713.8633 | Layer 1 | Epoch 46  |
|          2790 |    43272.4883 | Layer 1 | Epoch 46  |
|          2820 |    43150.2734 | Layer 1 | Epoch 47  |
|          2850 |    42748.1758 | Layer 1 | Epoch 47  |
|          2880 |    43949.5625 | Layer 1 | Epoch 48  |
|          2910 |    44322.0625 | Layer 1 | Epoch 48  |
|          2940 |    43743.2695 | Layer 1 | Epoch 49  |
|          2970 |    43190.3867 | Layer 1 | Epoch 49  |
|          3000 |    42270.3750 | Layer 1 | Epoch 50  |
|          3030 |    43193.2891 | Layer 1 | Epoch 50  |
|          3060 |    42222.0312 | Layer 1 | Epoch 51  |
|          3090 |    42378.3359 | Layer 1 | Epoch 51  |
|          3120 |    42243.9141 | Layer 1 | Epoch 52  |
|          3150 |    43245.1211 | Layer 1 | Epoch 52  |
|          3180 |    43256.0781 | Layer 1 | Epoch 53  |
|          3210 |    42914.1445 | Layer 1 | Epoch 53  |
|          3240 |    42484.7383 | Layer 1 | Epoch 54  |
|          3270 |    43058.1484 | Layer 1 | Epoch 54  |
|          3300 |    42408.5391 | Layer 1 | Epoch 55  |
|          3330 |    42288.3438 | Layer 1 | Epoch 55  |
|          3360 |    41962.1797 | Layer 1 | Epoch 56  |
|          3390 |    43030.9297 | Layer 1 | Epoch 56  |
|          3420 |    42661.5625 | Layer 1 | Epoch 57  |
|          3450 |    42577.3984 | Layer 1 | Epoch 57  |
|          3480 |    41301.4102 | Layer 1 | Epoch 58  |
|          3510 |    42629.5938 | Layer 1 | Epoch 58  |
|          3540 |    41604.1445 | Layer 1 | Epoch 59  |
|          3570 |    42799.7891 | Layer 1 | Epoch 59  |
|          3600 |    43483.5039 | Layer 1 | Epoch 60  |
|          3630 |    43353.6328 | Layer 1 | Epoch 60  |
|          3660 |    42895.6250 | Layer 1 | Epoch 61  |
|          3690 |    42015.8242 | Layer 1 | Epoch 61  |
|          3720 |    43566.1250 | Layer 1 | Epoch 61  |
|          3750 |    42158.3164 | Layer 1 | Epoch 62  |
|          3780 |    41376.2031 | Layer 1 | Epoch 62  |
|          3810 |    42125.8594 | Layer 1 | Epoch 63  |
|          3840 |    41899.7578 | Layer 1 | Epoch 63  |
|          3870 |    43283.7812 | Layer 1 | Epoch 64  |
|          3900 |    42039.5195 | Layer 1 | Epoch 64  |
|          3930 |    41573.9609 | Layer 1 | Epoch 65  |
|          3960 |    42190.5000 | Layer 1 | Epoch 65  |
|          3990 |    42120.5977 | Layer 1 | Epoch 66  |
|          4020 |    42170.8711 | Layer 1 | Epoch 66  |
|          4050 |    42663.7617 | Layer 1 | Epoch 67  |
|          4080 |    43113.5078 | Layer 1 | Epoch 67  |
|          4110 |    42088.6562 | Layer 1 | Epoch 68  |
|          4140 |    43063.8945 | Layer 1 | Epoch 68  |
|          4170 |    42394.2188 | Layer 1 | Epoch 69  |
|          4200 |    42223.2852 | Layer 1 | Epoch 69  |
|          4230 |    42741.3633 | Layer 1 | Epoch 70  |
|          4260 |    42447.0977 | Layer 1 | Epoch 70  |
|          4290 |    42782.8398 | Layer 1 | Epoch 71  |
|          4320 |    42877.4453 | Layer 1 | Epoch 71  |
|          4350 |    42138.6016 | Layer 1 | Epoch 72  |
|          4380 |    43231.7891 | Layer 1 | Epoch 72  |
|          4410 |    43028.4688 | Layer 1 | Epoch 73  |
|          4440 |    42300.7070 | Layer 1 | Epoch 73  |
|          4470 |    43522.5391 | Layer 1 | Epoch 74  |
|          4500 |    41247.2734 | Layer 1 | Epoch 74  |
|          4530 |    42771.6719 | Layer 1 | Epoch 75  |
|          4560 |    42867.8594 | Layer 1 | Epoch 75  |
|          4590 |    43392.9766 | Layer 1 | Epoch 76  |
|          4620 |    41709.8125 | Layer 1 | Epoch 76  |
|          4650 |    41798.6953 | Layer 1 | Epoch 77  |
|          4680 |    41239.2227 | Layer 1 | Epoch 77  |
|          4710 |    42469.2539 | Layer 1 | Epoch 78  |
|          4740 |    42611.6211 | Layer 1 | Epoch 78  |
|          4770 |    42407.8477 | Layer 1 | Epoch 79  |
|          4800 |    43143.4609 | Layer 1 | Epoch 79  |
|          4830 |    42797.7266 | Layer 1 | Epoch 80  |
|          4860 |    42289.6406 | Layer 1 | Epoch 80  |
|          4890 |    41888.2695 | Layer 1 | Epoch 81  |
|          4920 |    41837.0391 | Layer 1 | Epoch 81  |
|          4950 |    42419.6641 | Layer 1 | Epoch 82  |
|          4980 |    43209.1133 | Layer 1 | Epoch 82  |
|          5010 |    41969.8203 | Layer 1 | Epoch 83  |
|          5040 |    40725.9336 | Layer 1 | Epoch 83  |
|          5070 |    43138.7812 | Layer 1 | Epoch 84  |
|          5100 |    42604.1914 | Layer 1 | Epoch 84  |
|          5130 |    42741.8477 | Layer 1 | Epoch 85  |
|          5160 |    41840.2266 | Layer 1 | Epoch 85  |
|          5190 |    42283.0469 | Layer 1 | Epoch 86  |
|          5220 |    41352.3555 | Layer 1 | Epoch 86  |
|          5250 |    42673.1445 | Layer 1 | Epoch 87  |
|          5280 |    42446.1523 | Layer 1 | Epoch 87  |
|          5310 |    41183.9492 | Layer 1 | Epoch 88  |
|          5340 |    43962.3672 | Layer 1 | Epoch 88  |
|          5370 |    42518.0742 | Layer 1 | Epoch 89  |
|          5400 |    42378.4102 | Layer 1 | Epoch 89  |
|          5430 |    41946.8594 | Layer 1 | Epoch 90  |
|          5460 |    42152.6055 | Layer 1 | Epoch 90  |
|          5490 |    42590.6797 | Layer 1 | Epoch 91  |
|          5520 |    41732.3125 | Layer 1 | Epoch 91  |
|          5550 |    43710.8516 | Layer 1 | Epoch 91  |
|          5580 |    41510.2383 | Layer 1 | Epoch 92  |
|          5610 |    42462.2578 | Layer 1 | Epoch 92  |
|          5640 |    40220.9883 | Layer 1 | Epoch 93  |
|          5670 |    41642.1328 | Layer 1 | Epoch 93  |
|          5700 |    41469.1641 | Layer 1 | Epoch 94  |
|          5730 |    42578.2930 | Layer 1 | Epoch 94  |
