2017-11-19 17:20:39.830694: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 17:20:39.830714: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 17:20:39.830718: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 17:20:39.830721: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 17:20:39.830724: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    46151.9688 | Layer 1 | Epoch 1  |
|            30 |    45320.3242 | Layer 1 | Epoch 1  |
|            60 |    45353.6328 | Layer 1 | Epoch 1  |
|            90 |    45319.1172 | Layer 1 | Epoch 2  |
|           120 |    45276.0938 | Layer 1 | Epoch 2  |
|           150 |    45293.8516 | Layer 1 | Epoch 3  |
|           180 |    45265.3516 | Layer 1 | Epoch 3  |
|           210 |    45178.2500 | Layer 1 | Epoch 4  |
|           240 |    45183.7695 | Layer 1 | Epoch 4  |
|           270 |    44999.9727 | Layer 1 | Epoch 5  |
|           300 |    44825.6172 | Layer 1 | Epoch 5  |
|           330 |    44794.1562 | Layer 1 | Epoch 6  |
|           360 |    44599.9180 | Layer 1 | Epoch 6  |
|           390 |    44705.6641 | Layer 1 | Epoch 7  |
|           420 |    44211.6250 | Layer 1 | Epoch 7  |
|           450 |    44459.5391 | Layer 1 | Epoch 8  |
|           480 |    44116.8711 | Layer 1 | Epoch 8  |
|           510 |    44133.3477 | Layer 1 | Epoch 9  |
|           540 |    43847.0234 | Layer 1 | Epoch 9  |
|           570 |    43317.4297 | Layer 1 | Epoch 10  |
|           600 |    43635.4141 | Layer 1 | Epoch 10  |
|           630 |    43428.1914 | Layer 1 | Epoch 11  |
|           660 |    43123.5898 | Layer 1 | Epoch 11  |
|           690 |    43191.3125 | Layer 1 | Epoch 12  |
|           720 |    44162.4922 | Layer 1 | Epoch 12  |
|           750 |    42909.2109 | Layer 1 | Epoch 13  |
|           780 |    44222.5586 | Layer 1 | Epoch 13  |
|           810 |    43184.9492 | Layer 1 | Epoch 14  |
|           840 |    43793.4844 | Layer 1 | Epoch 14  |
|           870 |    43304.3516 | Layer 1 | Epoch 15  |
|           900 |    42934.7031 | Layer 1 | Epoch 15  |
|           930 |    42904.2070 | Layer 1 | Epoch 16  |
|           960 |    43120.9688 | Layer 1 | Epoch 16  |
|           990 |    42688.5273 | Layer 1 | Epoch 17  |
|          1020 |    42307.4180 | Layer 1 | Epoch 17  |
|          1050 |    43932.2422 | Layer 1 | Epoch 18  |
|          1080 |    43572.4023 | Layer 1 | Epoch 18  |
|          1110 |    43361.5078 | Layer 1 | Epoch 19  |
|          1140 |    42119.7578 | Layer 1 | Epoch 19  |
|          1170 |    43234.9219 | Layer 1 | Epoch 20  |
|          1200 |    43730.3359 | Layer 1 | Epoch 20  |
|          1230 |    42070.7891 | Layer 1 | Epoch 21  |
