2017-11-20 05:31:40.412825: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 05:31:40.412845: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 05:31:40.412851: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 05:31:40.412855: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 05:31:40.412860: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45789.4609 | Layer 1 | Epoch 1  |
|            30 |    45392.3477 | Layer 1 | Epoch 1  |
|            60 |    45370.9453 | Layer 1 | Epoch 1  |
|            90 |    45345.8359 | Layer 1 | Epoch 2  |
|           120 |    45341.1641 | Layer 1 | Epoch 2  |
|           150 |    45377.9297 | Layer 1 | Epoch 3  |
|           180 |    45289.3711 | Layer 1 | Epoch 3  |
|           210 |    45351.8359 | Layer 1 | Epoch 4  |
|           240 |    45187.7812 | Layer 1 | Epoch 4  |
|           270 |    45243.1602 | Layer 1 | Epoch 5  |
|           300 |    45181.4688 | Layer 1 | Epoch 5  |
|           330 |    44927.1680 | Layer 1 | Epoch 6  |
|           360 |    45048.1953 | Layer 1 | Epoch 6  |
|           390 |    45051.7109 | Layer 1 | Epoch 7  |
|           420 |    44848.6836 | Layer 1 | Epoch 7  |
|           450 |    44574.8516 | Layer 1 | Epoch 8  |
|           480 |    44472.5117 | Layer 1 | Epoch 8  |
|           510 |    44949.7305 | Layer 1 | Epoch 9  |
|           540 |    44533.2383 | Layer 1 | Epoch 9  |
|           570 |    44481.6445 | Layer 1 | Epoch 10  |
|           600 |    44700.0391 | Layer 1 | Epoch 10  |
|           630 |    44609.0586 | Layer 1 | Epoch 11  |
|           660 |    44439.8555 | Layer 1 | Epoch 11  |
|           690 |    44438.2266 | Layer 1 | Epoch 12  |
|           720 |    44439.8789 | Layer 1 | Epoch 12  |
|           750 |    43777.8750 | Layer 1 | Epoch 13  |
|           780 |    44083.4297 | Layer 1 | Epoch 13  |
|           810 |    43555.3047 | Layer 1 | Epoch 14  |
|           840 |    43220.6523 | Layer 1 | Epoch 14  |
|           870 |    43573.8359 | Layer 1 | Epoch 15  |
|           900 |    43756.8828 | Layer 1 | Epoch 15  |
|           930 |    43585.2539 | Layer 1 | Epoch 16  |
|           960 |    44184.5312 | Layer 1 | Epoch 16  |
|           990 |    44178.0234 | Layer 1 | Epoch 17  |
|          1020 |    43900.4883 | Layer 1 | Epoch 17  |
|          1050 |    43669.6641 | Layer 1 | Epoch 18  |
|          1080 |    43571.0977 | Layer 1 | Epoch 18  |
|          1110 |    43451.8203 | Layer 1 | Epoch 19  |
|          1140 |    42867.4570 | Layer 1 | Epoch 19  |
|          1170 |    43066.5859 | Layer 1 | Epoch 20  |
|          1200 |    43910.0312 | Layer 1 | Epoch 20  |
|          1230 |    42059.6328 | Layer 1 | Epoch 21  |
|          1260 |    43810.3008 | Layer 1 | Epoch 21  |
|          1290 |    42691.4766 | Layer 1 | Epoch 22  |
|          1320 |    42843.3789 | Layer 1 | Epoch 22  |
|          1350 |    43647.8359 | Layer 1 | Epoch 23  |
|          1380 |    42729.6016 | Layer 1 | Epoch 23  |
|          1410 |    43336.9492 | Layer 1 | Epoch 24  |
|          1440 |    43469.5000 | Layer 1 | Epoch 24  |
|          1470 |    43337.3945 | Layer 1 | Epoch 25  |
|          1500 |    43525.3516 | Layer 1 | Epoch 25  |
|          1530 |    43323.9375 | Layer 1 | Epoch 26  |
|          1560 |    44152.2305 | Layer 1 | Epoch 26  |
|          1590 |    42233.8125 | Layer 1 | Epoch 27  |
|          1620 |    43681.6250 | Layer 1 | Epoch 27  |
|          1650 |    43250.1133 | Layer 1 | Epoch 28  |
|          1680 |    43965.8359 | Layer 1 | Epoch 28  |
|          1710 |    43584.3125 | Layer 1 | Epoch 29  |
|          1740 |    41455.2617 | Layer 1 | Epoch 29  |
|          1770 |    42563.3242 | Layer 1 | Epoch 30  |
|          1800 |    43616.8516 | Layer 1 | Epoch 30  |
|          1830 |    42799.8320 | Layer 1 | Epoch 31  |
|          1860 |    43152.9336 | Layer 1 | Epoch 31  |
|          1890 |    42752.7109 | Layer 1 | Epoch 31  |
|          1920 |    42276.3086 | Layer 1 | Epoch 32  |
|          1950 |    43388.6992 | Layer 1 | Epoch 32  |
|          1980 |    42975.4492 | Layer 1 | Epoch 33  |
|          2010 |    42315.7422 | Layer 1 | Epoch 33  |
|          2040 |    41927.9141 | Layer 1 | Epoch 34  |
|          2070 |    42906.9609 | Layer 1 | Epoch 34  |
|          2100 |    42942.3750 | Layer 1 | Epoch 35  |
|          2130 |    42083.0352 | Layer 1 | Epoch 35  |
|          2160 |    43273.4102 | Layer 1 | Epoch 36  |
|          2190 |    42699.7500 | Layer 1 | Epoch 36  |
|          2220 |    42644.4844 | Layer 1 | Epoch 37  |
|          2250 |    43142.6016 | Layer 1 | Epoch 37  |
|          2280 |    41814.2188 | Layer 1 | Epoch 38  |
|          2310 |    43043.8711 | Layer 1 | Epoch 38  |
|          2340 |    41928.4492 | Layer 1 | Epoch 39  |
|          2370 |    42423.0312 | Layer 1 | Epoch 39  |
|          2400 |    41627.6797 | Layer 1 | Epoch 40  |
|          2430 |    42401.0742 | Layer 1 | Epoch 40  |
|          2460 |    41521.8867 | Layer 1 | Epoch 41  |
|          2490 |    41423.1875 | Layer 1 | Epoch 41  |
|          2520 |    43060.9492 | Layer 1 | Epoch 42  |
|          2550 |    43668.5820 | Layer 1 | Epoch 42  |
|          2580 |    41453.5586 | Layer 1 | Epoch 43  |
|          2610 |    41851.3516 | Layer 1 | Epoch 43  |
|          2640 |    43213.0625 | Layer 1 | Epoch 44  |
|          2670 |    41641.2305 | Layer 1 | Epoch 44  |
|          2700 |    41995.3438 | Layer 1 | Epoch 45  |
|          2730 |    42357.4375 | Layer 1 | Epoch 45  |
|          2760 |    41805.6055 | Layer 1 | Epoch 46  |
|          2790 |    42758.1914 | Layer 1 | Epoch 46  |
|          2820 |    41590.8359 | Layer 1 | Epoch 47  |
|          2850 |    40439.3242 | Layer 1 | Epoch 47  |
|          2880 |    42391.6797 | Layer 1 | Epoch 48  |
|          2910 |    41604.9297 | Layer 1 | Epoch 48  |
|          2940 |    41163.1328 | Layer 1 | Epoch 49  |
|          2970 |    42116.4414 | Layer 1 | Epoch 49  |
|          3000 |    42998.6484 | Layer 1 | Epoch 50  |
|          3030 |    41892.5742 | Layer 1 | Epoch 50  |
|          3060 |    41735.0234 | Layer 1 | Epoch 51  |
|          3090 |    42524.0078 | Layer 1 | Epoch 51  |
|          3120 |    42140.4375 | Layer 1 | Epoch 52  |
|          3150 |    41569.2773 | Layer 1 | Epoch 52  |
|          3180 |    42162.6562 | Layer 1 | Epoch 53  |
|          3210 |    41246.8242 | Layer 1 | Epoch 53  |
|          3240 |    43355.0352 | Layer 1 | Epoch 54  |
|          3270 |    42847.9883 | Layer 1 | Epoch 54  |
|          3300 |    41904.3203 | Layer 1 | Epoch 55  |
|          3330 |    41210.2930 | Layer 1 | Epoch 55  |
|          3360 |    41191.7695 | Layer 1 | Epoch 56  |
|          3390 |    41006.6758 | Layer 1 | Epoch 56  |
|          3420 |    41449.2773 | Layer 1 | Epoch 57  |
|          3450 |    41361.0273 | Layer 1 | Epoch 57  |
|          3480 |    41410.8945 | Layer 1 | Epoch 58  |
|          3510 |    41247.2891 | Layer 1 | Epoch 58  |
|          3540 |    42425.1797 | Layer 1 | Epoch 59  |
|          3570 |    41419.9297 | Layer 1 | Epoch 59  |
|          3600 |    42380.9180 | Layer 1 | Epoch 60  |
|          3630 |    41901.1641 | Layer 1 | Epoch 60  |
|          3660 |    42130.3438 | Layer 1 | Epoch 61  |
|          3690 |    42782.7266 | Layer 1 | Epoch 61  |
|          3720 |    41555.1406 | Layer 1 | Epoch 61  |
|          3750 |    40565.2109 | Layer 1 | Epoch 62  |
|          3780 |    41359.4141 | Layer 1 | Epoch 62  |
|          3810 |    41567.5391 | Layer 1 | Epoch 63  |
|          3840 |    42116.5547 | Layer 1 | Epoch 63  |
|          3870 |    42731.3672 | Layer 1 | Epoch 64  |
|          3900 |    40182.3438 | Layer 1 | Epoch 64  |
|          3930 |    42393.5781 | Layer 1 | Epoch 65  |
|          3960 |    41886.3203 | Layer 1 | Epoch 65  |
|          3990 |    40964.3359 | Layer 1 | Epoch 66  |
|          4020 |    40890.7812 | Layer 1 | Epoch 66  |
|          4050 |    40752.3320 | Layer 1 | Epoch 67  |
|          4080 |    41419.6914 | Layer 1 | Epoch 67  |
|          4110 |    41907.5508 | Layer 1 | Epoch 68  |
|          4140 |    41329.6562 | Layer 1 | Epoch 68  |
|          4170 |    42642.8672 | Layer 1 | Epoch 69  |
|          4200 |    42123.2695 | Layer 1 | Epoch 69  |
|          4230 |    41336.6836 | Layer 1 | Epoch 70  |
|          4260 |    42283.4688 | Layer 1 | Epoch 70  |
|          4290 |    42044.5234 | Layer 1 | Epoch 71  |
|          4320 |    40945.9766 | Layer 1 | Epoch 71  |
|          4350 |    42624.7188 | Layer 1 | Epoch 72  |
|          4380 |    42832.6211 | Layer 1 | Epoch 72  |
|          4410 |    40874.0000 | Layer 1 | Epoch 73  |
