2017-11-18 10:27:37.751099: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-18 10:27:37.751172: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-18 10:27:37.751193: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-18 10:27:37.751209: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-18 10:27:37.751224: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    46112.9180 | Layer 1 | Epoch 1  |
|            30 |    45337.3516 | Layer 1 | Epoch 1  |
|            60 |    45320.1562 | Layer 1 | Epoch 1  |
|            90 |    45315.2148 | Layer 1 | Epoch 2  |
|           120 |    45226.2266 | Layer 1 | Epoch 2  |
|           150 |    45289.1641 | Layer 1 | Epoch 3  |
|           180 |    45255.3984 | Layer 1 | Epoch 3  |
|           210 |    44983.1680 | Layer 1 | Epoch 4  |
|           240 |    45132.7656 | Layer 1 | Epoch 4  |
|           270 |    44907.1328 | Layer 1 | Epoch 5  |
|           300 |    44964.7812 | Layer 1 | Epoch 5  |
|           330 |    44628.6484 | Layer 1 | Epoch 6  |
|           360 |    44633.5117 | Layer 1 | Epoch 6  |
|           390 |    44353.2031 | Layer 1 | Epoch 7  |
|           420 |    44453.7773 | Layer 1 | Epoch 7  |
|           450 |    44234.8438 | Layer 1 | Epoch 8  |
|           480 |    44732.9219 | Layer 1 | Epoch 8  |
|           510 |    44484.3125 | Layer 1 | Epoch 9  |
|           540 |    44271.1875 | Layer 1 | Epoch 9  |
|           570 |    43565.7891 | Layer 1 | Epoch 10  |
|           600 |    44544.1133 | Layer 1 | Epoch 10  |
|           630 |    44405.4688 | Layer 1 | Epoch 11  |
|           660 |    44393.6289 | Layer 1 | Epoch 11  |
|           690 |    43380.7891 | Layer 1 | Epoch 12  |
|           720 |    44377.3828 | Layer 1 | Epoch 12  |
|           750 |    42918.0039 | Layer 1 | Epoch 13  |
|           780 |    43295.0078 | Layer 1 | Epoch 13  |
|           810 |    43656.6758 | Layer 1 | Epoch 14  |
|           840 |    43761.4492 | Layer 1 | Epoch 14  |
|           870 |    42747.8438 | Layer 1 | Epoch 15  |
|           900 |    42804.0742 | Layer 1 | Epoch 15  |
|           930 |    43907.2266 | Layer 1 | Epoch 16  |
|           960 |    43399.7617 | Layer 1 | Epoch 16  |
|           990 |    42508.0547 | Layer 1 | Epoch 17  |
|          1020 |    42784.4883 | Layer 1 | Epoch 17  |
|          1050 |    42544.2422 | Layer 1 | Epoch 18  |
|          1080 |    43422.5391 | Layer 1 | Epoch 18  |
|          1110 |    43252.6797 | Layer 1 | Epoch 19  |
|          1140 |    43311.5000 | Layer 1 | Epoch 19  |
|          1170 |    42706.0195 | Layer 1 | Epoch 20  |
|          1200 |    41779.0391 | Layer 1 | Epoch 20  |
|          1230 |    43106.6328 | Layer 1 | Epoch 21  |
|          1260 |    42047.5547 | Layer 1 | Epoch 21  |
|          1290 |    41911.1953 | Layer 1 | Epoch 22  |
|          1320 |    43624.5312 | Layer 1 | Epoch 22  |
|          1350 |    42734.7930 | Layer 1 | Epoch 23  |
|          1380 |    41014.6445 | Layer 1 | Epoch 23  |
|          1410 |    42128.9805 | Layer 1 | Epoch 24  |
|          1440 |    41457.8516 | Layer 1 | Epoch 24  |
|          1470 |    41864.8281 | Layer 1 | Epoch 25  |
|          1500 |    41812.4375 | Layer 1 | Epoch 25  |
|          1530 |    42641.6172 | Layer 1 | Epoch 26  |
|          1560 |    43375.5938 | Layer 1 | Epoch 26  |
|          1590 |    42446.7734 | Layer 1 | Epoch 27  |
|          1620 |    41583.6641 | Layer 1 | Epoch 27  |
|          1650 |    42793.9062 | Layer 1 | Epoch 28  |
|          1680 |    41964.6328 | Layer 1 | Epoch 28  |
|          1710 |    43451.9336 | Layer 1 | Epoch 29  |
|          1740 |    40844.8008 | Layer 1 | Epoch 29  |
|          1770 |    42483.7891 | Layer 1 | Epoch 30  |
|          1800 |    41916.9453 | Layer 1 | Epoch 30  |
|          1830 |    41906.1055 | Layer 1 | Epoch 31  |
|          1860 |    42170.2070 | Layer 1 | Epoch 31  |
|          1890 |    42590.3984 | Layer 1 | Epoch 31  |
|          1920 |    41349.9375 | Layer 1 | Epoch 32  |
|          1950 |    42340.2188 | Layer 1 | Epoch 32  |
|          1980 |    41537.0273 | Layer 1 | Epoch 33  |
|          2010 |    41788.1406 | Layer 1 | Epoch 33  |
|          2040 |    41507.5430 | Layer 1 | Epoch 34  |
|          2070 |    40765.9023 | Layer 1 | Epoch 34  |
|          2100 |    41118.0742 | Layer 1 | Epoch 35  |
|          2130 |    41297.2383 | Layer 1 | Epoch 35  |
