2017-11-21 06:35:34.619348: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 06:35:34.619368: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 06:35:34.619372: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 06:35:34.619376: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 06:35:34.619379: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45585.5859 | Layer 1 | Epoch 1  |
|            30 |    45405.9688 | Layer 1 | Epoch 1  |
|            60 |    45395.0000 | Layer 1 | Epoch 1  |
|            90 |    45386.2188 | Layer 1 | Epoch 2  |
|           120 |    45376.8672 | Layer 1 | Epoch 2  |
|           150 |    45375.3359 | Layer 1 | Epoch 3  |
|           180 |    45344.2422 | Layer 1 | Epoch 3  |
|           210 |    45358.3555 | Layer 1 | Epoch 4  |
|           240 |    45313.1562 | Layer 1 | Epoch 4  |
|           270 |    45296.9805 | Layer 1 | Epoch 5  |
|           300 |    45327.2422 | Layer 1 | Epoch 5  |
|           330 |    45204.6953 | Layer 1 | Epoch 6  |
|           360 |    45172.1484 | Layer 1 | Epoch 6  |
|           390 |    45165.8047 | Layer 1 | Epoch 7  |
|           420 |    45220.9023 | Layer 1 | Epoch 7  |
|           450 |    45031.1016 | Layer 1 | Epoch 8  |
|           480 |    45036.0703 | Layer 1 | Epoch 8  |
|           510 |    44991.4883 | Layer 1 | Epoch 9  |
|           540 |    45063.5859 | Layer 1 | Epoch 9  |
|           570 |    44846.8320 | Layer 1 | Epoch 10  |
|           600 |    44831.0625 | Layer 1 | Epoch 10  |
|           630 |    44688.3086 | Layer 1 | Epoch 11  |
|           660 |    44872.1641 | Layer 1 | Epoch 11  |
|           690 |    44639.6758 | Layer 1 | Epoch 12  |
|           720 |    44719.5977 | Layer 1 | Epoch 12  |
|           750 |    44912.8750 | Layer 1 | Epoch 13  |
|           780 |    44973.1289 | Layer 1 | Epoch 13  |
|           810 |    44431.3984 | Layer 1 | Epoch 14  |
|           840 |    44181.7344 | Layer 1 | Epoch 14  |
|           870 |    45051.0664 | Layer 1 | Epoch 15  |
|           900 |    44528.5547 | Layer 1 | Epoch 15  |
|           930 |    44162.7266 | Layer 1 | Epoch 16  |
|           960 |    44567.7148 | Layer 1 | Epoch 16  |
|           990 |    44497.7031 | Layer 1 | Epoch 17  |
|          1020 |    43985.6562 | Layer 1 | Epoch 17  |
|          1050 |    44253.0078 | Layer 1 | Epoch 18  |
|          1080 |    44609.7500 | Layer 1 | Epoch 18  |
|          1110 |    44554.5078 | Layer 1 | Epoch 19  |
|          1140 |    43849.6172 | Layer 1 | Epoch 19  |
|          1170 |    43826.7734 | Layer 1 | Epoch 20  |
|          1200 |    44062.2891 | Layer 1 | Epoch 20  |
|          1230 |    43814.3398 | Layer 1 | Epoch 21  |
|          1260 |    44200.2266 | Layer 1 | Epoch 21  |
|          1290 |    44263.4141 | Layer 1 | Epoch 22  |
|          1320 |    43791.5742 | Layer 1 | Epoch 22  |
|          1350 |    43535.6797 | Layer 1 | Epoch 23  |
|          1380 |    44153.9727 | Layer 1 | Epoch 23  |
|          1410 |    43794.5391 | Layer 1 | Epoch 24  |
|          1440 |    44266.7891 | Layer 1 | Epoch 24  |
|          1470 |    43894.8555 | Layer 1 | Epoch 25  |
|          1500 |    44459.6562 | Layer 1 | Epoch 25  |
|          1530 |    43842.7148 | Layer 1 | Epoch 26  |
|          1560 |    43812.4375 | Layer 1 | Epoch 26  |
|          1590 |    43951.9297 | Layer 1 | Epoch 27  |
|          1620 |    43827.5859 | Layer 1 | Epoch 27  |
|          1650 |    44227.7617 | Layer 1 | Epoch 28  |
|          1680 |    43311.9453 | Layer 1 | Epoch 28  |
|          1710 |    44393.0586 | Layer 1 | Epoch 29  |
|          1740 |    43166.7383 | Layer 1 | Epoch 29  |
|          1770 |    44089.1328 | Layer 1 | Epoch 30  |
|          1800 |    43861.8984 | Layer 1 | Epoch 30  |
|          1830 |    43592.4922 | Layer 1 | Epoch 31  |
|          1860 |    43348.8320 | Layer 1 | Epoch 31  |
|          1890 |    43499.5039 | Layer 1 | Epoch 31  |
|          1920 |    43253.8047 | Layer 1 | Epoch 32  |
|          1950 |    43253.3672 | Layer 1 | Epoch 32  |
|          1980 |    43883.5078 | Layer 1 | Epoch 33  |
|          2010 |    44075.2969 | Layer 1 | Epoch 33  |
|          2040 |    43072.1055 | Layer 1 | Epoch 34  |
|          2070 |    44297.2188 | Layer 1 | Epoch 34  |
|          2100 |    43105.8164 | Layer 1 | Epoch 35  |
|          2130 |    42705.0508 | Layer 1 | Epoch 35  |
|          2160 |    43259.3633 | Layer 1 | Epoch 36  |
|          2190 |    43661.8906 | Layer 1 | Epoch 36  |
|          2220 |    42958.4297 | Layer 1 | Epoch 37  |
|          2250 |    42835.9453 | Layer 1 | Epoch 37  |
|          2280 |    43551.7773 | Layer 1 | Epoch 38  |
|          2310 |    42330.3359 | Layer 1 | Epoch 38  |
|          2340 |    43160.5625 | Layer 1 | Epoch 39  |
|          2370 |    43959.3398 | Layer 1 | Epoch 39  |
|          2400 |    42555.2773 | Layer 1 | Epoch 40  |
|          2430 |    43360.2422 | Layer 1 | Epoch 40  |
|          2460 |    43321.7930 | Layer 1 | Epoch 41  |
|          2490 |    42928.8047 | Layer 1 | Epoch 41  |
|          2520 |    43247.4688 | Layer 1 | Epoch 42  |
|          2550 |    42953.6602 | Layer 1 | Epoch 42  |
|          2580 |    42804.8203 | Layer 1 | Epoch 43  |
|          2610 |    42942.0625 | Layer 1 | Epoch 43  |
|          2640 |    42728.4297 | Layer 1 | Epoch 44  |
|          2670 |    43587.4609 | Layer 1 | Epoch 44  |
|          2700 |    43493.8047 | Layer 1 | Epoch 45  |
|          2730 |    42933.8359 | Layer 1 | Epoch 45  |
|          2760 |    43060.7695 | Layer 1 | Epoch 46  |
|          2790 |    41902.3555 | Layer 1 | Epoch 46  |
|          2820 |    42408.5664 | Layer 1 | Epoch 47  |
|          2850 |    43537.7891 | Layer 1 | Epoch 47  |
|          2880 |    42485.2148 | Layer 1 | Epoch 48  |
|          2910 |    41745.3789 | Layer 1 | Epoch 48  |
|          2940 |    42803.5234 | Layer 1 | Epoch 49  |
|          2970 |    42859.9648 | Layer 1 | Epoch 49  |
|          3000 |    43314.4180 | Layer 1 | Epoch 50  |
|          3030 |    43389.5234 | Layer 1 | Epoch 50  |
|          3060 |    42946.8516 | Layer 1 | Epoch 51  |
|          3090 |    42926.9297 | Layer 1 | Epoch 51  |
|          3120 |    43212.7305 | Layer 1 | Epoch 52  |
|          3150 |    42606.4375 | Layer 1 | Epoch 52  |
|          3180 |    42838.9609 | Layer 1 | Epoch 53  |
|          3210 |    43212.2070 | Layer 1 | Epoch 53  |
|          3240 |    42141.2422 | Layer 1 | Epoch 54  |
|          3270 |    42616.0078 | Layer 1 | Epoch 54  |
|          3300 |    43681.9844 | Layer 1 | Epoch 55  |
|          3330 |    43247.3164 | Layer 1 | Epoch 55  |
|          3360 |    42200.5000 | Layer 1 | Epoch 56  |
|          3390 |    41928.0547 | Layer 1 | Epoch 56  |
|          3420 |    42754.4961 | Layer 1 | Epoch 57  |
|          3450 |    41779.5781 | Layer 1 | Epoch 57  |
|          3480 |    42850.6680 | Layer 1 | Epoch 58  |
|          3510 |    42190.4297 | Layer 1 | Epoch 58  |
|          3540 |    42937.3672 | Layer 1 | Epoch 59  |
|          3570 |    41947.0703 | Layer 1 | Epoch 59  |
|          3600 |    42984.3633 | Layer 1 | Epoch 60  |
|          3630 |    42176.0078 | Layer 1 | Epoch 60  |
|          3660 |    42596.9492 | Layer 1 | Epoch 61  |
|          3690 |    41986.3672 | Layer 1 | Epoch 61  |
|          3720 |    43184.2383 | Layer 1 | Epoch 61  |
|          3750 |    42271.9141 | Layer 1 | Epoch 62  |
|          3780 |    43273.9766 | Layer 1 | Epoch 62  |
|          3810 |    42096.7227 | Layer 1 | Epoch 63  |
|          3840 |    42059.4219 | Layer 1 | Epoch 63  |
|          3870 |    42764.4453 | Layer 1 | Epoch 64  |
|          3900 |    42869.8008 | Layer 1 | Epoch 64  |
|          3930 |    42257.8594 | Layer 1 | Epoch 65  |
|          3960 |    42718.5703 | Layer 1 | Epoch 65  |
|          3990 |    42471.3008 | Layer 1 | Epoch 66  |
|          4020 |    41770.4688 | Layer 1 | Epoch 66  |
|          4050 |    42256.4297 | Layer 1 | Epoch 67  |
|          4080 |    42274.1641 | Layer 1 | Epoch 67  |
|          4110 |    42556.8711 | Layer 1 | Epoch 68  |
|          4140 |    42279.1016 | Layer 1 | Epoch 68  |
|          4170 |    41350.6680 | Layer 1 | Epoch 69  |
|          4200 |    42698.8945 | Layer 1 | Epoch 69  |
|          4230 |    43371.6328 | Layer 1 | Epoch 70  |
|          4260 |    42044.3789 | Layer 1 | Epoch 70  |
|          4290 |    41830.6172 | Layer 1 | Epoch 71  |
|          4320 |    42448.8555 | Layer 1 | Epoch 71  |
|          4350 |    43105.5703 | Layer 1 | Epoch 72  |
|          4380 |    42446.9258 | Layer 1 | Epoch 72  |
|          4410 |    41877.6367 | Layer 1 | Epoch 73  |
|          4440 |    42953.0234 | Layer 1 | Epoch 73  |
|          4470 |    41600.2109 | Layer 1 | Epoch 74  |
|          4500 |    42049.4805 | Layer 1 | Epoch 74  |
|          4530 |    43053.0625 | Layer 1 | Epoch 75  |
|          4560 |    41098.4375 | Layer 1 | Epoch 75  |
|          4590 |    41337.9180 | Layer 1 | Epoch 76  |
|          4620 |    40997.3516 | Layer 1 | Epoch 76  |
|          4650 |    42226.7383 | Layer 1 | Epoch 77  |
|          4680 |    43194.5234 | Layer 1 | Epoch 77  |
|          4710 |    42158.6328 | Layer 1 | Epoch 78  |
|          4740 |    42127.9766 | Layer 1 | Epoch 78  |
|          4770 |    41745.0703 | Layer 1 | Epoch 79  |
|          4800 |    42669.7148 | Layer 1 | Epoch 79  |
|          4830 |    42308.2188 | Layer 1 | Epoch 80  |
|          4860 |    42255.2695 | Layer 1 | Epoch 80  |
|          4890 |    41211.5234 | Layer 1 | Epoch 81  |
|          4920 |    42094.0859 | Layer 1 | Epoch 81  |
|          4950 |    42637.8516 | Layer 1 | Epoch 82  |
|          4980 |    42130.3008 | Layer 1 | Epoch 82  |
|          5010 |    41377.5625 | Layer 1 | Epoch 83  |
|          5040 |    43314.9609 | Layer 1 | Epoch 83  |
|          5070 |    41426.7891 | Layer 1 | Epoch 84  |
|          5100 |    42613.2500 | Layer 1 | Epoch 84  |
|          5130 |    42326.1641 | Layer 1 | Epoch 85  |
