2017-11-21 13:40:16.781183: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 13:40:16.781204: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 13:40:16.781208: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 13:40:16.781212: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 13:40:16.781215: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45538.7266 | Layer 1 | Epoch 1  |
|            30 |    45415.5117 | Layer 1 | Epoch 1  |
|            60 |    45410.3984 | Layer 1 | Epoch 1  |
|            90 |    45403.1641 | Layer 1 | Epoch 2  |
|           120 |    45396.3125 | Layer 1 | Epoch 2  |
|           150 |    45388.8516 | Layer 1 | Epoch 3  |
|           180 |    45377.0938 | Layer 1 | Epoch 3  |
|           210 |    45365.1914 | Layer 1 | Epoch 4  |
|           240 |    45363.3008 | Layer 1 | Epoch 4  |
|           270 |    45331.5742 | Layer 1 | Epoch 5  |
|           300 |    45334.8633 | Layer 1 | Epoch 5  |
|           330 |    45344.3359 | Layer 1 | Epoch 6  |
|           360 |    45288.8516 | Layer 1 | Epoch 6  |
|           390 |    45272.8867 | Layer 1 | Epoch 7  |
|           420 |    45259.8555 | Layer 1 | Epoch 7  |
|           450 |    45200.5117 | Layer 1 | Epoch 8  |
|           480 |    45214.1992 | Layer 1 | Epoch 8  |
|           510 |    45145.2266 | Layer 1 | Epoch 9  |
|           540 |    45100.7578 | Layer 1 | Epoch 9  |
|           570 |    45167.4844 | Layer 1 | Epoch 10  |
|           600 |    45032.6289 | Layer 1 | Epoch 10  |
|           630 |    45115.2344 | Layer 1 | Epoch 11  |
|           660 |    44998.3516 | Layer 1 | Epoch 11  |
|           690 |    45166.6328 | Layer 1 | Epoch 12  |
|           720 |    45017.9570 | Layer 1 | Epoch 12  |
|           750 |    44978.2891 | Layer 1 | Epoch 13  |
|           780 |    44846.9336 | Layer 1 | Epoch 13  |
|           810 |    45001.6250 | Layer 1 | Epoch 14  |
|           840 |    44952.3242 | Layer 1 | Epoch 14  |
|           870 |    44772.8164 | Layer 1 | Epoch 15  |
|           900 |    45070.2578 | Layer 1 | Epoch 15  |
|           930 |    44816.6055 | Layer 1 | Epoch 16  |
|           960 |    44577.6680 | Layer 1 | Epoch 16  |
|           990 |    44605.4102 | Layer 1 | Epoch 17  |
|          1020 |    44637.3125 | Layer 1 | Epoch 17  |
|          1050 |    44875.0195 | Layer 1 | Epoch 18  |
|          1080 |    44573.7891 | Layer 1 | Epoch 18  |
|          1110 |    44277.7734 | Layer 1 | Epoch 19  |
|          1140 |    44573.6328 | Layer 1 | Epoch 19  |
|          1170 |    44846.4766 | Layer 1 | Epoch 20  |
|          1200 |    44685.3047 | Layer 1 | Epoch 20  |
|          1230 |    44144.5703 | Layer 1 | Epoch 21  |
|          1260 |    45060.3477 | Layer 1 | Epoch 21  |
|          1290 |    45006.6328 | Layer 1 | Epoch 22  |
|          1320 |    44847.0742 | Layer 1 | Epoch 22  |
|          1350 |    44540.1328 | Layer 1 | Epoch 23  |
|          1380 |    44424.8203 | Layer 1 | Epoch 23  |
|          1410 |    44810.7070 | Layer 1 | Epoch 24  |
|          1440 |    44271.1562 | Layer 1 | Epoch 24  |
|          1470 |    44257.0547 | Layer 1 | Epoch 25  |
|          1500 |    44646.1172 | Layer 1 | Epoch 25  |
|          1530 |    44378.8555 | Layer 1 | Epoch 26  |
|          1560 |    44494.2070 | Layer 1 | Epoch 26  |
|          1590 |    44372.8086 | Layer 1 | Epoch 27  |
|          1620 |    44531.6484 | Layer 1 | Epoch 27  |
|          1650 |    44336.8359 | Layer 1 | Epoch 28  |
|          1680 |    44113.1445 | Layer 1 | Epoch 28  |
|          1710 |    44575.0117 | Layer 1 | Epoch 29  |
|          1740 |    44613.2109 | Layer 1 | Epoch 29  |
|          1770 |    44507.8906 | Layer 1 | Epoch 30  |
|          1800 |    43692.5117 | Layer 1 | Epoch 30  |
|          1830 |    44107.0938 | Layer 1 | Epoch 31  |
|          1860 |    44321.4727 | Layer 1 | Epoch 31  |
|          1890 |    44037.4336 | Layer 1 | Epoch 31  |
|          1920 |    44194.7383 | Layer 1 | Epoch 32  |
|          1950 |    44403.3047 | Layer 1 | Epoch 32  |
|          1980 |    44832.7500 | Layer 1 | Epoch 33  |
|          2010 |    44342.2500 | Layer 1 | Epoch 33  |
|          2040 |    43761.3555 | Layer 1 | Epoch 34  |
|          2070 |    44032.6172 | Layer 1 | Epoch 34  |
|          2100 |    44598.6172 | Layer 1 | Epoch 35  |
|          2130 |    43525.1484 | Layer 1 | Epoch 35  |
|          2160 |    44212.0586 | Layer 1 | Epoch 36  |
|          2190 |    44005.3555 | Layer 1 | Epoch 36  |
|          2220 |    44213.2812 | Layer 1 | Epoch 37  |
|          2250 |    43729.5859 | Layer 1 | Epoch 37  |
|          2280 |    44557.4688 | Layer 1 | Epoch 38  |
|          2310 |    43584.8203 | Layer 1 | Epoch 38  |
|          2340 |    44261.7227 | Layer 1 | Epoch 39  |
|          2370 |    44059.3828 | Layer 1 | Epoch 39  |
|          2400 |    44029.4453 | Layer 1 | Epoch 40  |
|          2430 |    43995.8242 | Layer 1 | Epoch 40  |
|          2460 |    44122.5820 | Layer 1 | Epoch 41  |
|          2490 |    44443.5859 | Layer 1 | Epoch 41  |
|          2520 |    43856.8750 | Layer 1 | Epoch 42  |
|          2550 |    43800.5391 | Layer 1 | Epoch 42  |
|          2580 |    43694.5547 | Layer 1 | Epoch 43  |
|          2610 |    43128.7734 | Layer 1 | Epoch 43  |
|          2640 |    43739.3867 | Layer 1 | Epoch 44  |
|          2670 |    43260.4297 | Layer 1 | Epoch 44  |
|          2700 |    43495.8984 | Layer 1 | Epoch 45  |
|          2730 |    42435.8320 | Layer 1 | Epoch 45  |
|          2760 |    43065.2734 | Layer 1 | Epoch 46  |
|          2790 |    43280.2695 | Layer 1 | Epoch 46  |
|          2820 |    43500.6133 | Layer 1 | Epoch 47  |
