2017-11-20 12:10:43.159153: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159172: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159177: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159180: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159183: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          2460 |    41327.4570 | Layer 1 | Epoch 41  |
|          2490 |    42235.2812 | Layer 1 | Epoch 41  |
|          2520 |    42509.7422 | Layer 1 | Epoch 42  |
|          2550 |    43308.7109 | Layer 1 | Epoch 42  |
|          2580 |    42084.9141 | Layer 1 | Epoch 43  |
|          2610 |    42696.4570 | Layer 1 | Epoch 43  |
|          2640 |    42167.3867 | Layer 1 | Epoch 44  |
|          2670 |    42748.7031 | Layer 1 | Epoch 44  |
|          2700 |    42240.6719 | Layer 1 | Epoch 45  |
|          2730 |    43509.7891 | Layer 1 | Epoch 45  |
|          2760 |    42103.5391 | Layer 1 | Epoch 46  |
|          2790 |    42595.8867 | Layer 1 | Epoch 46  |
|          2820 |    41870.6016 | Layer 1 | Epoch 47  |
|          2850 |    42085.0000 | Layer 1 | Epoch 47  |
|          2880 |    41751.8828 | Layer 1 | Epoch 48  |
|          2910 |    42802.5312 | Layer 1 | Epoch 48  |
|          2940 |    42222.9609 | Layer 1 | Epoch 49  |
|          2970 |    43028.3203 | Layer 1 | Epoch 49  |
|          3000 |    41935.9297 | Layer 1 | Epoch 50  |
|          3030 |    42270.1719 | Layer 1 | Epoch 50  |
|          3060 |    42157.2656 | Layer 1 | Epoch 51  |
|          3090 |    42222.3242 | Layer 1 | Epoch 51  |
|          3120 |    41758.6094 | Layer 1 | Epoch 52  |
|          3150 |    42190.4766 | Layer 1 | Epoch 52  |
|          3180 |    41747.2852 | Layer 1 | Epoch 53  |
|          3210 |    41772.5547 | Layer 1 | Epoch 53  |
|          3240 |    42204.4492 | Layer 1 | Epoch 54  |
|          3270 |    41698.6992 | Layer 1 | Epoch 54  |
|          3300 |    40934.8555 | Layer 1 | Epoch 55  |
|          3330 |    42899.4727 | Layer 1 | Epoch 55  |
|          3360 |    41870.9609 | Layer 1 | Epoch 56  |
|          3390 |    41981.7891 | Layer 1 | Epoch 56  |
|          3420 |    41569.2734 | Layer 1 | Epoch 57  |
|          3450 |    42779.5312 | Layer 1 | Epoch 57  |
|          3480 |    41338.4180 | Layer 1 | Epoch 58  |
|          3510 |    41900.6133 | Layer 1 | Epoch 58  |
|          3540 |    41770.2500 | Layer 1 | Epoch 59  |
|          3570 |    42940.7891 | Layer 1 | Epoch 59  |
|          3600 |    42758.3633 | Layer 1 | Epoch 60  |
|          3630 |    41057.2070 | Layer 1 | Epoch 60  |
|          3660 |    40972.8203 | Layer 1 | Epoch 61  |
|          3690 |    42488.2930 | Layer 1 | Epoch 61  |
|          3720 |    41347.6328 | Layer 1 | Epoch 61  |
|          3750 |    42326.0117 | Layer 1 | Epoch 62  |
|          3780 |    41541.4805 | Layer 1 | Epoch 62  |
|          3810 |    41750.5781 | Layer 1 | Epoch 63  |
|          3840 |    41768.9453 | Layer 1 | Epoch 63  |
|          3870 |    41987.9180 | Layer 1 | Epoch 64  |
|          3900 |    40893.7500 | Layer 1 | Epoch 64  |
|          3930 |    42211.5703 | Layer 1 | Epoch 65  |
