2017-11-20 19:03:24.760894: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 19:03:24.760929: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 19:03:24.760935: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 19:03:24.760940: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 19:03:24.760945: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45812.7422 | Layer 1 | Epoch 1  |
|            30 |    45380.8945 | Layer 1 | Epoch 1  |
|            60 |    45400.7930 | Layer 1 | Epoch 1  |
|            90 |    45358.2305 | Layer 1 | Epoch 2  |
|           120 |    45346.4688 | Layer 1 | Epoch 2  |
|           150 |    45309.7500 | Layer 1 | Epoch 3  |
|           180 |    45349.9336 | Layer 1 | Epoch 3  |
|           210 |    45220.7734 | Layer 1 | Epoch 4  |
|           240 |    45265.4805 | Layer 1 | Epoch 4  |
|           270 |    45250.0273 | Layer 1 | Epoch 5  |
|           300 |    45238.4688 | Layer 1 | Epoch 5  |
|           330 |    45047.6953 | Layer 1 | Epoch 6  |
|           360 |    45039.5312 | Layer 1 | Epoch 6  |
|           390 |    44929.5820 | Layer 1 | Epoch 7  |
|           420 |    44742.6797 | Layer 1 | Epoch 7  |
|           450 |    45008.9141 | Layer 1 | Epoch 8  |
|           480 |    44845.8516 | Layer 1 | Epoch 8  |
|           510 |    44802.0312 | Layer 1 | Epoch 9  |
|           540 |    44749.8984 | Layer 1 | Epoch 9  |
|           570 |    44347.0820 | Layer 1 | Epoch 10  |
|           600 |    44503.6367 | Layer 1 | Epoch 10  |
|           630 |    44732.6484 | Layer 1 | Epoch 11  |
|           660 |    44303.6328 | Layer 1 | Epoch 11  |
|           690 |    45029.3984 | Layer 1 | Epoch 12  |
|           720 |    44080.9180 | Layer 1 | Epoch 12  |
|           750 |    44211.8594 | Layer 1 | Epoch 13  |
|           780 |    43679.2812 | Layer 1 | Epoch 13  |
|           810 |    44010.8203 | Layer 1 | Epoch 14  |
|           840 |    44308.5625 | Layer 1 | Epoch 14  |
|           870 |    43556.0625 | Layer 1 | Epoch 15  |
|           900 |    43624.3203 | Layer 1 | Epoch 15  |
|           930 |    43672.7734 | Layer 1 | Epoch 16  |
|           960 |    43756.6367 | Layer 1 | Epoch 16  |
|           990 |    44294.3555 | Layer 1 | Epoch 17  |
|          1020 |    43645.1250 | Layer 1 | Epoch 17  |
|          1050 |    43509.9688 | Layer 1 | Epoch 18  |
|          1080 |    43761.1797 | Layer 1 | Epoch 18  |
|          1110 |    43745.8672 | Layer 1 | Epoch 19  |
|          1140 |    43859.5859 | Layer 1 | Epoch 19  |
|          1170 |    43118.6055 | Layer 1 | Epoch 20  |
|          1200 |    43697.0273 | Layer 1 | Epoch 20  |
|          1230 |    43127.5703 | Layer 1 | Epoch 21  |
|          1260 |    43305.1719 | Layer 1 | Epoch 21  |
|          1290 |    42310.9922 | Layer 1 | Epoch 22  |
|          1320 |    43471.7578 | Layer 1 | Epoch 22  |
|          1350 |    43513.3906 | Layer 1 | Epoch 23  |
|          1380 |    43230.0234 | Layer 1 | Epoch 23  |
|          1410 |    43212.1562 | Layer 1 | Epoch 24  |
|          1440 |    43409.6680 | Layer 1 | Epoch 24  |
|          1470 |    43760.6953 | Layer 1 | Epoch 25  |
|          1500 |    43232.1641 | Layer 1 | Epoch 25  |
|          1530 |    42684.7695 | Layer 1 | Epoch 26  |
|          1560 |    42565.7305 | Layer 1 | Epoch 26  |
|          1590 |    43386.9766 | Layer 1 | Epoch 27  |
|          1620 |    42682.6992 | Layer 1 | Epoch 27  |
|          1650 |    42768.6250 | Layer 1 | Epoch 28  |
|          1680 |    42811.0938 | Layer 1 | Epoch 28  |
|          1710 |    43293.3320 | Layer 1 | Epoch 29  |
|          1740 |    42584.1758 | Layer 1 | Epoch 29  |
|          1770 |    43039.3906 | Layer 1 | Epoch 30  |
|          1800 |    42830.9805 | Layer 1 | Epoch 30  |
|          1830 |    41987.0039 | Layer 1 | Epoch 31  |
|          1860 |    42320.3359 | Layer 1 | Epoch 31  |
|          1890 |    42321.1562 | Layer 1 | Epoch 31  |
|          1920 |    42890.6211 | Layer 1 | Epoch 32  |
|          1950 |    42580.7734 | Layer 1 | Epoch 32  |
|          1980 |    43301.6055 | Layer 1 | Epoch 33  |
|          2010 |    42608.7344 | Layer 1 | Epoch 33  |
|          2040 |    43418.4961 | Layer 1 | Epoch 34  |
|          2070 |    43331.0117 | Layer 1 | Epoch 34  |
|          2100 |    42676.9492 | Layer 1 | Epoch 35  |
|          2130 |    42077.6133 | Layer 1 | Epoch 35  |
|          2160 |    43399.3320 | Layer 1 | Epoch 36  |
|          2190 |    42833.3477 | Layer 1 | Epoch 36  |
|          2220 |    42557.0352 | Layer 1 | Epoch 37  |
|          2250 |    43198.3867 | Layer 1 | Epoch 37  |
