2017-11-19 08:14:52.932403: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 08:14:52.932422: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 08:14:52.932427: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 08:14:52.932430: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 08:14:52.932433: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    46085.2188 | Layer 1 | Epoch 1  |
|            30 |    45338.5234 | Layer 1 | Epoch 1  |
|            60 |    45348.6875 | Layer 1 | Epoch 1  |
|            90 |    45300.2266 | Layer 1 | Epoch 2  |
|           120 |    45290.9688 | Layer 1 | Epoch 2  |
|           150 |    45243.1367 | Layer 1 | Epoch 3  |
|           180 |    45288.0508 | Layer 1 | Epoch 3  |
|           210 |    45042.9883 | Layer 1 | Epoch 4  |
|           240 |    45017.2422 | Layer 1 | Epoch 4  |
|           270 |    45097.7969 | Layer 1 | Epoch 5  |
|           300 |    45143.5195 | Layer 1 | Epoch 5  |
|           330 |    45043.6641 | Layer 1 | Epoch 6  |
|           360 |    44795.9414 | Layer 1 | Epoch 6  |
|           390 |    44721.6328 | Layer 1 | Epoch 7  |
|           420 |    44333.2188 | Layer 1 | Epoch 7  |
|           450 |    44349.3125 | Layer 1 | Epoch 8  |
|           480 |    44182.7383 | Layer 1 | Epoch 8  |
|           510 |    44136.3945 | Layer 1 | Epoch 9  |
|           540 |    43902.5391 | Layer 1 | Epoch 9  |
|           570 |    44600.2266 | Layer 1 | Epoch 10  |
|           600 |    43996.1797 | Layer 1 | Epoch 10  |
|           630 |    43629.1797 | Layer 1 | Epoch 11  |
|           660 |    43928.9922 | Layer 1 | Epoch 11  |
|           690 |    43972.1172 | Layer 1 | Epoch 12  |
|           720 |    44106.6055 | Layer 1 | Epoch 12  |
|           750 |    43027.3281 | Layer 1 | Epoch 13  |
|           780 |    43433.4805 | Layer 1 | Epoch 13  |
|           810 |    43236.3438 | Layer 1 | Epoch 14  |
|           840 |    43690.9102 | Layer 1 | Epoch 14  |
|           870 |    43238.4805 | Layer 1 | Epoch 15  |
|           900 |    42515.5078 | Layer 1 | Epoch 15  |
|           930 |    44139.7188 | Layer 1 | Epoch 16  |
|           960 |    43414.1016 | Layer 1 | Epoch 16  |
|           990 |    42355.1016 | Layer 1 | Epoch 17  |
|          1020 |    42142.7695 | Layer 1 | Epoch 17  |
|          1050 |    41741.0664 | Layer 1 | Epoch 18  |
|          1080 |    41438.7188 | Layer 1 | Epoch 18  |
|          1110 |    42108.8828 | Layer 1 | Epoch 19  |
|          1140 |    41959.3047 | Layer 1 | Epoch 19  |
|          1170 |    42677.0508 | Layer 1 | Epoch 20  |
|          1200 |    43083.6172 | Layer 1 | Epoch 20  |
|          1230 |    41071.6172 | Layer 1 | Epoch 21  |
|          1260 |    42763.7617 | Layer 1 | Epoch 21  |
|          1290 |    42188.0156 | Layer 1 | Epoch 22  |
|          1320 |    42708.5547 | Layer 1 | Epoch 22  |
|          1350 |    42026.9258 | Layer 1 | Epoch 23  |
|          1380 |    43011.9453 | Layer 1 | Epoch 23  |
|          1410 |    42765.3242 | Layer 1 | Epoch 24  |
|          1440 |    41699.2070 | Layer 1 | Epoch 24  |
|          1470 |    42652.8125 | Layer 1 | Epoch 25  |
|          1500 |    42409.9570 | Layer 1 | Epoch 25  |
|          1530 |    42354.4961 | Layer 1 | Epoch 26  |
|          1560 |    43393.2578 | Layer 1 | Epoch 26  |
|          1590 |    42947.7539 | Layer 1 | Epoch 27  |
|          1620 |    41976.1719 | Layer 1 | Epoch 27  |
|          1650 |    42065.0391 | Layer 1 | Epoch 28  |
|          1680 |    42975.3438 | Layer 1 | Epoch 28  |
|          1710 |    42861.8516 | Layer 1 | Epoch 29  |
|          1740 |    42023.2617 | Layer 1 | Epoch 29  |
|          1770 |    41133.2422 | Layer 1 | Epoch 30  |
|          1800 |    41028.0312 | Layer 1 | Epoch 30  |
|          1830 |    41124.5977 | Layer 1 | Epoch 31  |
|          1860 |    42882.2422 | Layer 1 | Epoch 31  |
|          1890 |    42344.6797 | Layer 1 | Epoch 31  |
|          1920 |    41455.4414 | Layer 1 | Epoch 32  |
|          1950 |    41383.0820 | Layer 1 | Epoch 32  |
|          1980 |    40814.5586 | Layer 1 | Epoch 33  |
|          2010 |    42412.2539 | Layer 1 | Epoch 33  |
|          2040 |    42253.1484 | Layer 1 | Epoch 34  |
|          2070 |    40479.3633 | Layer 1 | Epoch 34  |
|          2100 |    41558.9688 | Layer 1 | Epoch 35  |
|          2130 |    43258.6680 | Layer 1 | Epoch 35  |
|          2160 |    42572.2031 | Layer 1 | Epoch 36  |
|          2190 |    41841.6953 | Layer 1 | Epoch 36  |
|          2220 |    42691.2266 | Layer 1 | Epoch 37  |
|          2250 |    40741.8359 | Layer 1 | Epoch 37  |
|          2280 |    41450.3867 | Layer 1 | Epoch 38  |
|          2310 |    42283.7734 | Layer 1 | Epoch 38  |
|          2340 |    41188.5391 | Layer 1 | Epoch 39  |
|          2370 |    42026.2227 | Layer 1 | Epoch 39  |
|          2400 |    40615.2812 | Layer 1 | Epoch 40  |
|          2430 |    42672.1133 | Layer 1 | Epoch 40  |
|          2460 |    42752.1484 | Layer 1 | Epoch 41  |
|          2490 |    40604.0898 | Layer 1 | Epoch 41  |
|          2520 |    41458.7617 | Layer 1 | Epoch 42  |
|          2550 |    40933.4883 | Layer 1 | Epoch 42  |
|          2580 |    41514.8828 | Layer 1 | Epoch 43  |
|          2610 |    40751.1602 | Layer 1 | Epoch 43  |
|          2640 |    40969.7500 | Layer 1 | Epoch 44  |
|          2670 |    40580.6797 | Layer 1 | Epoch 44  |
|          2700 |    40592.2695 | Layer 1 | Epoch 45  |
|          2730 |    41065.2617 | Layer 1 | Epoch 45  |
|          2760 |    40828.9492 | Layer 1 | Epoch 46  |
|          2790 |    41734.1328 | Layer 1 | Epoch 46  |
|          2820 |    41154.8438 | Layer 1 | Epoch 47  |
|          2850 |    40659.7422 | Layer 1 | Epoch 47  |
|          2880 |    41389.8281 | Layer 1 | Epoch 48  |
|          2910 |    41741.7578 | Layer 1 | Epoch 48  |
|          2940 |    40033.8984 | Layer 1 | Epoch 49  |
|          2970 |    39835.9453 | Layer 1 | Epoch 49  |
