2017-11-21 21:26:25.117791: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 21:26:25.117810: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 21:26:25.117814: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 21:26:25.117817: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 21:26:25.117820: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45472.2266 | Layer 1 | Epoch 1  |
|            30 |    45416.9102 | Layer 1 | Epoch 1  |
|            60 |    45411.1758 | Layer 1 | Epoch 1  |
|            90 |    45415.2070 | Layer 1 | Epoch 2  |
|           120 |    45404.5078 | Layer 1 | Epoch 2  |
|           150 |    45403.1172 | Layer 1 | Epoch 3  |
|           180 |    45394.7852 | Layer 1 | Epoch 3  |
|           210 |    45390.0312 | Layer 1 | Epoch 4  |
|           240 |    45384.8438 | Layer 1 | Epoch 4  |
|           270 |    45394.3555 | Layer 1 | Epoch 5  |
|           300 |    45358.3242 | Layer 1 | Epoch 5  |
|           330 |    45341.0195 | Layer 1 | Epoch 6  |
|           360 |    45342.7812 | Layer 1 | Epoch 6  |
|           390 |    45352.8984 | Layer 1 | Epoch 7  |
|           420 |    45315.7383 | Layer 1 | Epoch 7  |
|           450 |    45296.7891 | Layer 1 | Epoch 8  |
|           480 |    45293.3438 | Layer 1 | Epoch 8  |
|           510 |    45282.3672 | Layer 1 | Epoch 9  |
|           540 |    45210.7422 | Layer 1 | Epoch 9  |
|           570 |    45236.3672 | Layer 1 | Epoch 10  |
|           600 |    45264.3750 | Layer 1 | Epoch 10  |
|           630 |    45279.8203 | Layer 1 | Epoch 11  |
|           660 |    45113.9102 | Layer 1 | Epoch 11  |
|           690 |    45202.2188 | Layer 1 | Epoch 12  |
