2017-11-21 19:17:48.301222: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 19:17:48.301243: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 19:17:48.301248: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 19:17:48.301251: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 19:17:48.301254: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45494.7578 | Layer 1 | Epoch 1  |
|            30 |    45414.6797 | Layer 1 | Epoch 1  |
|            60 |    45407.2695 | Layer 1 | Epoch 1  |
|            90 |    45410.6719 | Layer 1 | Epoch 2  |
|           120 |    45397.6328 | Layer 1 | Epoch 2  |
|           150 |    45396.8867 | Layer 1 | Epoch 3  |
|           180 |    45385.5586 | Layer 1 | Epoch 3  |
|           210 |    45377.8750 | Layer 1 | Epoch 4  |
|           240 |    45344.0234 | Layer 1 | Epoch 4  |
|           270 |    45339.7891 | Layer 1 | Epoch 5  |
|           300 |    45328.1328 | Layer 1 | Epoch 5  |
|           330 |    45348.1055 | Layer 1 | Epoch 6  |
|           360 |    45323.8281 | Layer 1 | Epoch 6  |
|           390 |    45256.8867 | Layer 1 | Epoch 7  |
|           420 |    45291.1680 | Layer 1 | Epoch 7  |
|           450 |    45251.5625 | Layer 1 | Epoch 8  |
|           480 |    45207.5352 | Layer 1 | Epoch 8  |
|           510 |    45225.4258 | Layer 1 | Epoch 9  |
|           540 |    45267.4883 | Layer 1 | Epoch 9  |
|           570 |    44953.5547 | Layer 1 | Epoch 10  |
|           600 |    45062.3086 | Layer 1 | Epoch 10  |
|           630 |    45122.9492 | Layer 1 | Epoch 11  |
|           660 |    45184.4258 | Layer 1 | Epoch 11  |
|           690 |    45058.9180 | Layer 1 | Epoch 12  |
