2017-11-20 03:57:28.289522: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 03:57:28.289541: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 03:57:28.289545: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 03:57:28.289548: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 03:57:28.289551: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45767.2773 | Layer 1 | Epoch 1  |
|            30 |    45388.1133 | Layer 1 | Epoch 1  |
|            60 |    45370.6016 | Layer 1 | Epoch 1  |
|            90 |    45383.5430 | Layer 1 | Epoch 2  |
|           120 |    45358.4922 | Layer 1 | Epoch 2  |
|           150 |    45319.8047 | Layer 1 | Epoch 3  |
|           180 |    45303.6797 | Layer 1 | Epoch 3  |
|           210 |    45350.7812 | Layer 1 | Epoch 4  |
|           240 |    45205.0234 | Layer 1 | Epoch 4  |
|           270 |    45264.9180 | Layer 1 | Epoch 5  |
|           300 |    45157.0781 | Layer 1 | Epoch 5  |
|           330 |    44955.6484 | Layer 1 | Epoch 6  |
|           360 |    44937.5586 | Layer 1 | Epoch 6  |
|           390 |    44970.8242 | Layer 1 | Epoch 7  |
|           420 |    44868.3984 | Layer 1 | Epoch 7  |
|           450 |    44765.9258 | Layer 1 | Epoch 8  |
|           480 |    45097.1328 | Layer 1 | Epoch 8  |
|           510 |    44591.7891 | Layer 1 | Epoch 9  |
|           540 |    44787.8945 | Layer 1 | Epoch 9  |
|           570 |    44592.2383 | Layer 1 | Epoch 10  |
|           600 |    44478.5000 | Layer 1 | Epoch 10  |
|           630 |    44307.5781 | Layer 1 | Epoch 11  |
|           660 |    44371.0547 | Layer 1 | Epoch 11  |
|           690 |    44687.5312 | Layer 1 | Epoch 12  |
|           720 |    43750.8711 | Layer 1 | Epoch 12  |
|           750 |    44264.7617 | Layer 1 | Epoch 13  |
|           780 |    44185.0820 | Layer 1 | Epoch 13  |
|           810 |    44501.6484 | Layer 1 | Epoch 14  |
|           840 |    44056.3242 | Layer 1 | Epoch 14  |
|           870 |    43903.4531 | Layer 1 | Epoch 15  |
|           900 |    43527.5625 | Layer 1 | Epoch 15  |
|           930 |    43736.5234 | Layer 1 | Epoch 16  |
|           960 |    43555.2578 | Layer 1 | Epoch 16  |
|           990 |    43946.3203 | Layer 1 | Epoch 17  |
|          1020 |    43352.1523 | Layer 1 | Epoch 17  |
|          1050 |    44021.2188 | Layer 1 | Epoch 18  |
|          1080 |    44636.4102 | Layer 1 | Epoch 18  |
|          1110 |    44085.0938 | Layer 1 | Epoch 19  |
|          1140 |    44299.2188 | Layer 1 | Epoch 19  |
|          1170 |    43971.5703 | Layer 1 | Epoch 20  |
|          1200 |    43908.1875 | Layer 1 | Epoch 20  |
|          1230 |    43294.7891 | Layer 1 | Epoch 21  |
|          1260 |    43673.0586 | Layer 1 | Epoch 21  |
|          1290 |    43314.4883 | Layer 1 | Epoch 22  |
|          1320 |    43004.6992 | Layer 1 | Epoch 22  |
|          1350 |    43968.9102 | Layer 1 | Epoch 23  |
|          1380 |    43834.2500 | Layer 1 | Epoch 23  |
|          1410 |    43520.2891 | Layer 1 | Epoch 24  |
|          1440 |    42688.7070 | Layer 1 | Epoch 24  |
|          1470 |    43495.8633 | Layer 1 | Epoch 25  |
|          1500 |    43486.7109 | Layer 1 | Epoch 25  |
|          1530 |    42593.3633 | Layer 1 | Epoch 26  |
|          1560 |    43310.0234 | Layer 1 | Epoch 26  |
|          1590 |    44262.7695 | Layer 1 | Epoch 27  |
|          1620 |    42918.0234 | Layer 1 | Epoch 27  |
|          1650 |    43656.0469 | Layer 1 | Epoch 28  |
|          1680 |    42497.8086 | Layer 1 | Epoch 28  |
|          1710 |    43330.9492 | Layer 1 | Epoch 29  |
|          1740 |    42589.5352 | Layer 1 | Epoch 29  |
|          1770 |    42424.8047 | Layer 1 | Epoch 30  |
|          1800 |    44178.1094 | Layer 1 | Epoch 30  |
|          1830 |    43227.8125 | Layer 1 | Epoch 31  |
|          1860 |    42909.0781 | Layer 1 | Epoch 31  |
|          1890 |    43284.0078 | Layer 1 | Epoch 31  |
|          1920 |    42926.0352 | Layer 1 | Epoch 32  |
|          1950 |    44102.4727 | Layer 1 | Epoch 32  |
|          1980 |    42801.3281 | Layer 1 | Epoch 33  |
|          2010 |    43144.4688 | Layer 1 | Epoch 33  |
|          2040 |    42910.6016 | Layer 1 | Epoch 34  |
|          2070 |    43248.5312 | Layer 1 | Epoch 34  |
|          2100 |    42020.2109 | Layer 1 | Epoch 35  |
|          2130 |    42282.3203 | Layer 1 | Epoch 35  |
|          2160 |    42199.7812 | Layer 1 | Epoch 36  |
|          2190 |    42732.1953 | Layer 1 | Epoch 36  |
|          2220 |    43882.6562 | Layer 1 | Epoch 37  |
|          2250 |    42947.8555 | Layer 1 | Epoch 37  |
|          2280 |    41946.2891 | Layer 1 | Epoch 38  |
|          2310 |    42496.7422 | Layer 1 | Epoch 38  |
|          2340 |    41607.2070 | Layer 1 | Epoch 39  |
|          2370 |    42002.8438 | Layer 1 | Epoch 39  |
|          2400 |    42255.9922 | Layer 1 | Epoch 40  |
|          2430 |    42286.4141 | Layer 1 | Epoch 40  |
|          2460 |    42632.0703 | Layer 1 | Epoch 41  |
|          2490 |    42065.6133 | Layer 1 | Epoch 41  |
|          2520 |    41993.7773 | Layer 1 | Epoch 42  |
|          2550 |    42306.0938 | Layer 1 | Epoch 42  |
|          2580 |    42826.8828 | Layer 1 | Epoch 43  |
|          2610 |    42980.4062 | Layer 1 | Epoch 43  |
|          2640 |    41950.4023 | Layer 1 | Epoch 44  |
|          2670 |    41775.3750 | Layer 1 | Epoch 44  |
|          2700 |    41922.3125 | Layer 1 | Epoch 45  |
|          2730 |    42633.8516 | Layer 1 | Epoch 45  |
|          2760 |    43060.9648 | Layer 1 | Epoch 46  |
|          2790 |    42308.2422 | Layer 1 | Epoch 46  |
|          2820 |    42474.4453 | Layer 1 | Epoch 47  |
|          2850 |    42804.3242 | Layer 1 | Epoch 47  |
|          2880 |    40625.2344 | Layer 1 | Epoch 48  |
|          2910 |    42565.7891 | Layer 1 | Epoch 48  |
|          2940 |    41269.6953 | Layer 1 | Epoch 49  |
|          2970 |    42854.1719 | Layer 1 | Epoch 49  |
|          3000 |    41529.8047 | Layer 1 | Epoch 50  |
|          3030 |    41430.6953 | Layer 1 | Epoch 50  |
|          3060 |    41314.0273 | Layer 1 | Epoch 51  |
|          3090 |    41024.8516 | Layer 1 | Epoch 51  |
|          3120 |    42188.8555 | Layer 1 | Epoch 52  |
|          3150 |    42073.1445 | Layer 1 | Epoch 52  |
|          3180 |    42781.4141 | Layer 1 | Epoch 53  |
|          3210 |    42844.1797 | Layer 1 | Epoch 53  |
|          3240 |    42770.4844 | Layer 1 | Epoch 54  |
|          3270 |    41573.5625 | Layer 1 | Epoch 54  |
|          3300 |    41624.6211 | Layer 1 | Epoch 55  |
|          3330 |    40735.4570 | Layer 1 | Epoch 55  |
|          3360 |    41622.6758 | Layer 1 | Epoch 56  |
|          3390 |    40563.2578 | Layer 1 | Epoch 56  |
|          3420 |    41328.7812 | Layer 1 | Epoch 57  |
|          3450 |    42457.1328 | Layer 1 | Epoch 57  |
|          3480 |    40755.4570 | Layer 1 | Epoch 58  |
|          3510 |    41160.8984 | Layer 1 | Epoch 58  |
|          3540 |    41438.9766 | Layer 1 | Epoch 59  |
|          3570 |    41384.8672 | Layer 1 | Epoch 59  |
|          3600 |    42510.5430 | Layer 1 | Epoch 60  |
|          3630 |    41788.6328 | Layer 1 | Epoch 60  |
|          3660 |    41148.6406 | Layer 1 | Epoch 61  |
|          3690 |    41702.4766 | Layer 1 | Epoch 61  |
|          3720 |    40574.3477 | Layer 1 | Epoch 61  |
|          3750 |    41997.7422 | Layer 1 | Epoch 62  |
