2017-11-19 14:23:26.892167: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 14:23:26.892188: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 14:23:26.892192: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 14:23:26.892195: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 14:23:26.892198: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    46106.5625 | Layer 1 | Epoch 1  |
|            30 |    45341.8242 | Layer 1 | Epoch 1  |
|            60 |    45337.8711 | Layer 1 | Epoch 1  |
|            90 |    45308.6875 | Layer 1 | Epoch 2  |
|           120 |    45301.7422 | Layer 1 | Epoch 2  |
|           150 |    45243.4922 | Layer 1 | Epoch 3  |
|           180 |    45256.3750 | Layer 1 | Epoch 3  |
|           210 |    45057.2422 | Layer 1 | Epoch 4  |
|           240 |    44992.1445 | Layer 1 | Epoch 4  |
|           270 |    45107.8867 | Layer 1 | Epoch 5  |
|           300 |    44898.6016 | Layer 1 | Epoch 5  |
|           330 |    44724.2578 | Layer 1 | Epoch 6  |
|           360 |    44491.8672 | Layer 1 | Epoch 6  |
|           390 |    44676.8672 | Layer 1 | Epoch 7  |
|           420 |    44467.4141 | Layer 1 | Epoch 7  |
|           450 |    44287.6445 | Layer 1 | Epoch 8  |
|           480 |    44331.6133 | Layer 1 | Epoch 8  |
|           510 |    44507.2500 | Layer 1 | Epoch 9  |
|           540 |    44314.6992 | Layer 1 | Epoch 9  |
|           570 |    44067.9609 | Layer 1 | Epoch 10  |
|           600 |    44491.3477 | Layer 1 | Epoch 10  |
|           630 |    42856.0781 | Layer 1 | Epoch 11  |
|           660 |    43727.5195 | Layer 1 | Epoch 11  |
|           690 |    43937.2383 | Layer 1 | Epoch 12  |
|           720 |    42982.8438 | Layer 1 | Epoch 12  |
|           750 |    42679.9102 | Layer 1 | Epoch 13  |
|           780 |    42788.6055 | Layer 1 | Epoch 13  |
|           810 |    43020.8867 | Layer 1 | Epoch 14  |
|           840 |    43365.1602 | Layer 1 | Epoch 14  |
