2017-11-21 04:29:13.664190: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 04:29:13.664210: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 04:29:13.664214: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 04:29:13.664217: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 04:29:13.664221: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45612.5508 | Layer 1 | Epoch 1  |
|            30 |    45412.4219 | Layer 1 | Epoch 1  |
|            60 |    45405.7109 | Layer 1 | Epoch 1  |
|            90 |    45402.0742 | Layer 1 | Epoch 2  |
|           120 |    45382.6211 | Layer 1 | Epoch 2  |
|           150 |    45368.6445 | Layer 1 | Epoch 3  |
|           180 |    45361.7305 | Layer 1 | Epoch 3  |
|           210 |    45328.4844 | Layer 1 | Epoch 4  |
|           240 |    45283.0508 | Layer 1 | Epoch 4  |
|           270 |    45273.3984 | Layer 1 | Epoch 5  |
|           300 |    45215.4961 | Layer 1 | Epoch 5  |
|           330 |    45223.8438 | Layer 1 | Epoch 6  |
|           360 |    45236.3438 | Layer 1 | Epoch 6  |
|           390 |    45035.9609 | Layer 1 | Epoch 7  |
|           420 |    45091.7227 | Layer 1 | Epoch 7  |
|           450 |    45145.6367 | Layer 1 | Epoch 8  |
|           480 |    45067.0664 | Layer 1 | Epoch 8  |
|           510 |    45001.3711 | Layer 1 | Epoch 9  |
|           540 |    44999.5234 | Layer 1 | Epoch 9  |
|           570 |    44960.5508 | Layer 1 | Epoch 10  |
|           600 |    44740.1250 | Layer 1 | Epoch 10  |
|           630 |    44835.5391 | Layer 1 | Epoch 11  |
|           660 |    44890.0195 | Layer 1 | Epoch 11  |
|           690 |    45014.3945 | Layer 1 | Epoch 12  |
|           720 |    44676.4766 | Layer 1 | Epoch 12  |
|           750 |    44937.9180 | Layer 1 | Epoch 13  |
|           780 |    44529.0508 | Layer 1 | Epoch 13  |
|           810 |    44470.3320 | Layer 1 | Epoch 14  |
|           840 |    44746.2266 | Layer 1 | Epoch 14  |
|           870 |    44278.7734 | Layer 1 | Epoch 15  |
|           900 |    44317.8320 | Layer 1 | Epoch 15  |
|           930 |    44366.8555 | Layer 1 | Epoch 16  |
|           960 |    44070.7422 | Layer 1 | Epoch 16  |
|           990 |    44376.4805 | Layer 1 | Epoch 17  |
|          1020 |    44168.4961 | Layer 1 | Epoch 17  |
|          1050 |    44452.7734 | Layer 1 | Epoch 18  |
|          1080 |    44483.5938 | Layer 1 | Epoch 18  |
|          1110 |    44004.3242 | Layer 1 | Epoch 19  |
|          1140 |    44053.2812 | Layer 1 | Epoch 19  |
|          1170 |    43722.4062 | Layer 1 | Epoch 20  |
|          1200 |    43957.0547 | Layer 1 | Epoch 20  |
|          1230 |    44173.7109 | Layer 1 | Epoch 21  |
|          1260 |    43930.9297 | Layer 1 | Epoch 21  |
|          1290 |    43635.5703 | Layer 1 | Epoch 22  |
|          1320 |    43902.8203 | Layer 1 | Epoch 22  |
