2017-11-20 15:44:34.478772: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 15:44:34.478790: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 15:44:34.478795: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 15:44:34.478798: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 15:44:34.478801: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45760.5781 | Layer 1 | Epoch 1  |
|            30 |    45380.7852 | Layer 1 | Epoch 1  |
|            60 |    45387.3516 | Layer 1 | Epoch 1  |
|            90 |    45350.1680 | Layer 1 | Epoch 2  |
|           120 |    45344.9141 | Layer 1 | Epoch 2  |
|           150 |    45323.6367 | Layer 1 | Epoch 3  |
|           180 |    45307.8359 | Layer 1 | Epoch 3  |
|           210 |    45233.4062 | Layer 1 | Epoch 4  |
|           240 |    45198.9570 | Layer 1 | Epoch 4  |
|           270 |    45184.3984 | Layer 1 | Epoch 5  |
|           300 |    45148.1133 | Layer 1 | Epoch 5  |
|           330 |    45102.9141 | Layer 1 | Epoch 6  |
|           360 |    45020.3672 | Layer 1 | Epoch 6  |
|           390 |    44958.6641 | Layer 1 | Epoch 7  |
|           420 |    45071.1484 | Layer 1 | Epoch 7  |
|           450 |    44699.3281 | Layer 1 | Epoch 8  |
|           480 |    44715.5742 | Layer 1 | Epoch 8  |
|           510 |    44699.5938 | Layer 1 | Epoch 9  |
|           540 |    44799.8672 | Layer 1 | Epoch 9  |
|           570 |    44409.0078 | Layer 1 | Epoch 10  |
|           600 |    44699.6250 | Layer 1 | Epoch 10  |
|           630 |    44850.2383 | Layer 1 | Epoch 11  |
|           660 |    44370.9141 | Layer 1 | Epoch 11  |
|           690 |    43985.9609 | Layer 1 | Epoch 12  |
|           720 |    43926.8359 | Layer 1 | Epoch 12  |
|           750 |    44304.4609 | Layer 1 | Epoch 13  |
|           780 |    44270.8672 | Layer 1 | Epoch 13  |
|           810 |    44319.4531 | Layer 1 | Epoch 14  |
|           840 |    44542.5938 | Layer 1 | Epoch 14  |
|           870 |    44252.8164 | Layer 1 | Epoch 15  |
|           900 |    43476.6016 | Layer 1 | Epoch 15  |
|           930 |    43634.8125 | Layer 1 | Epoch 16  |
|           960 |    43684.4062 | Layer 1 | Epoch 16  |
|           990 |    43151.6328 | Layer 1 | Epoch 17  |
|          1020 |    43135.3789 | Layer 1 | Epoch 17  |
|          1050 |    44176.2578 | Layer 1 | Epoch 18  |
|          1080 |    42757.5859 | Layer 1 | Epoch 18  |
|          1110 |    43700.9062 | Layer 1 | Epoch 19  |
|          1140 |    42339.8320 | Layer 1 | Epoch 19  |
|          1170 |    42918.8242 | Layer 1 | Epoch 20  |
|          1200 |    43153.5664 | Layer 1 | Epoch 20  |
|          1230 |    43217.0820 | Layer 1 | Epoch 21  |
|          1260 |    42879.6641 | Layer 1 | Epoch 21  |
|          1290 |    43916.8477 | Layer 1 | Epoch 22  |
|          1320 |    43410.1016 | Layer 1 | Epoch 22  |
|          1350 |    43148.4570 | Layer 1 | Epoch 23  |
|          1380 |    42775.5391 | Layer 1 | Epoch 23  |
|          1410 |    43581.7227 | Layer 1 | Epoch 24  |
|          1440 |    42774.0547 | Layer 1 | Epoch 24  |
|          1470 |    43395.8984 | Layer 1 | Epoch 25  |
|          1500 |    43328.4922 | Layer 1 | Epoch 25  |
|          1530 |    43080.1016 | Layer 1 | Epoch 26  |
|          1560 |    43074.1328 | Layer 1 | Epoch 26  |
|          1590 |    42461.8086 | Layer 1 | Epoch 27  |
|          1620 |    42176.8672 | Layer 1 | Epoch 27  |
|          1650 |    43042.6250 | Layer 1 | Epoch 28  |
|          1680 |    43056.0820 | Layer 1 | Epoch 28  |
|          1710 |    42759.8203 | Layer 1 | Epoch 29  |
|          1740 |    42825.9297 | Layer 1 | Epoch 29  |
|          1770 |    43223.5938 | Layer 1 | Epoch 30  |
|          1800 |    42182.4727 | Layer 1 | Epoch 30  |
|          1830 |    42686.7305 | Layer 1 | Epoch 31  |
|          1860 |    42572.2852 | Layer 1 | Epoch 31  |
|          1890 |    43697.8047 | Layer 1 | Epoch 31  |
|          1920 |    42649.4844 | Layer 1 | Epoch 32  |
|          1950 |    43277.0000 | Layer 1 | Epoch 32  |
|          1980 |    41412.6445 | Layer 1 | Epoch 33  |
|          2010 |    42922.2344 | Layer 1 | Epoch 33  |
|          2040 |    42508.1641 | Layer 1 | Epoch 34  |
|          2070 |    43040.8047 | Layer 1 | Epoch 34  |
|          2100 |    41828.3359 | Layer 1 | Epoch 35  |
|          2130 |    42150.1758 | Layer 1 | Epoch 35  |
|          2160 |    42817.0820 | Layer 1 | Epoch 36  |
|          2190 |    41388.2422 | Layer 1 | Epoch 36  |
|          2220 |    42784.8984 | Layer 1 | Epoch 37  |
|          2250 |    43127.7891 | Layer 1 | Epoch 37  |
|          2280 |    42578.5000 | Layer 1 | Epoch 38  |
|          2310 |    41989.5625 | Layer 1 | Epoch 38  |
|          2340 |    41900.3008 | Layer 1 | Epoch 39  |
|          2370 |    41543.0859 | Layer 1 | Epoch 39  |
|          2400 |    41740.4766 | Layer 1 | Epoch 40  |
|          2430 |    43365.8750 | Layer 1 | Epoch 40  |
|          2460 |    41475.9531 | Layer 1 | Epoch 41  |
|          2490 |    43054.6211 | Layer 1 | Epoch 41  |
|          2520 |    42099.7891 | Layer 1 | Epoch 42  |
|          2550 |    42742.3281 | Layer 1 | Epoch 42  |
|          2580 |    42486.8047 | Layer 1 | Epoch 43  |
|          2610 |    40677.5938 | Layer 1 | Epoch 43  |
|          2640 |    42675.1797 | Layer 1 | Epoch 44  |
|          2670 |    41995.1211 | Layer 1 | Epoch 44  |
|          2700 |    41592.0234 | Layer 1 | Epoch 45  |
|          2730 |    43135.2500 | Layer 1 | Epoch 45  |
|          2760 |    42003.7578 | Layer 1 | Epoch 46  |
|          2790 |    42554.1680 | Layer 1 | Epoch 46  |
|          2820 |    42888.8633 | Layer 1 | Epoch 47  |
|          2850 |    42003.4180 | Layer 1 | Epoch 47  |
|          2880 |    41760.2227 | Layer 1 | Epoch 48  |
|          2910 |    42174.4414 | Layer 1 | Epoch 48  |
|          2940 |    40664.7656 | Layer 1 | Epoch 49  |
|          2970 |    41880.5117 | Layer 1 | Epoch 49  |
|          3000 |    41851.4844 | Layer 1 | Epoch 50  |
|          3030 |    42084.5547 | Layer 1 | Epoch 50  |
|          3060 |    42329.9805 | Layer 1 | Epoch 51  |
|          3090 |    41677.1133 | Layer 1 | Epoch 51  |
|          3120 |    40929.2422 | Layer 1 | Epoch 52  |
|          3150 |    42866.9453 | Layer 1 | Epoch 52  |
|          3180 |    42602.6875 | Layer 1 | Epoch 53  |
|          3210 |    41883.3945 | Layer 1 | Epoch 53  |
|          3240 |    42838.5547 | Layer 1 | Epoch 54  |
|          3270 |    41783.5312 | Layer 1 | Epoch 54  |
|          3300 |    42590.2891 | Layer 1 | Epoch 55  |
|          3330 |    42613.6172 | Layer 1 | Epoch 55  |
|          3360 |    42326.3438 | Layer 1 | Epoch 56  |
|          3390 |    41711.9570 | Layer 1 | Epoch 56  |
|          3420 |    41831.6719 | Layer 1 | Epoch 57  |
|          3450 |    42377.4766 | Layer 1 | Epoch 57  |
|          3480 |    41506.8672 | Layer 1 | Epoch 58  |
|          3510 |    42571.3555 | Layer 1 | Epoch 58  |
|          3540 |    41275.7656 | Layer 1 | Epoch 59  |
|          3570 |    42289.5391 | Layer 1 | Epoch 59  |
|          3600 |    41651.3359 | Layer 1 | Epoch 60  |
|          3630 |    42865.4688 | Layer 1 | Epoch 60  |
|          3660 |    42273.9297 | Layer 1 | Epoch 61  |
|          3690 |    42431.3203 | Layer 1 | Epoch 61  |
|          3720 |    41781.4453 | Layer 1 | Epoch 61  |
|          3750 |    41278.1172 | Layer 1 | Epoch 62  |
|          3780 |    42853.0625 | Layer 1 | Epoch 62  |
|          3810 |    42390.3633 | Layer 1 | Epoch 63  |
|          3840 |    42248.9805 | Layer 1 | Epoch 63  |
|          3870 |    41786.1953 | Layer 1 | Epoch 64  |
|          3900 |    41990.1484 | Layer 1 | Epoch 64  |
|          3930 |    40179.5703 | Layer 1 | Epoch 65  |
|          3960 |    42422.1641 | Layer 1 | Epoch 65  |
|          3990 |    42058.7891 | Layer 1 | Epoch 66  |
|          4020 |    40960.9883 | Layer 1 | Epoch 66  |
|          4050 |    40875.1328 | Layer 1 | Epoch 67  |
|          4080 |    41218.3359 | Layer 1 | Epoch 67  |
|          4110 |    42511.4766 | Layer 1 | Epoch 68  |
|          4140 |    41848.8125 | Layer 1 | Epoch 68  |
|          4170 |    42034.9141 | Layer 1 | Epoch 69  |
|          4200 |    40899.7070 | Layer 1 | Epoch 69  |
|          4230 |    41214.1797 | Layer 1 | Epoch 70  |
