2017-11-18 21:31:48.619432: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-18 21:31:48.619450: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-18 21:31:48.619454: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-18 21:31:48.619457: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-18 21:31:48.619460: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    46078.0977 | Layer 1 | Epoch 1  |
|            30 |    45370.8086 | Layer 1 | Epoch 1  |
|            60 |    45296.0703 | Layer 1 | Epoch 1  |
|            90 |    45292.5625 | Layer 1 | Epoch 2  |
|           120 |    45229.6094 | Layer 1 | Epoch 2  |
|           150 |    45259.1680 | Layer 1 | Epoch 3  |
|           180 |    45160.2188 | Layer 1 | Epoch 3  |
|           210 |    45106.0391 | Layer 1 | Epoch 4  |
|           240 |    45115.8242 | Layer 1 | Epoch 4  |
|           270 |    44774.9766 | Layer 1 | Epoch 5  |
|           300 |    44918.0547 | Layer 1 | Epoch 5  |
|           330 |    44832.8047 | Layer 1 | Epoch 6  |
|           360 |    45214.9609 | Layer 1 | Epoch 6  |
|           390 |    44736.6836 | Layer 1 | Epoch 7  |
|           420 |    44412.1758 | Layer 1 | Epoch 7  |
|           450 |    44239.1523 | Layer 1 | Epoch 8  |
|           480 |    44170.4414 | Layer 1 | Epoch 8  |
|           510 |    44199.4961 | Layer 1 | Epoch 9  |
|           540 |    44457.0859 | Layer 1 | Epoch 9  |
|           570 |    44105.0625 | Layer 1 | Epoch 10  |
|           600 |    43950.6953 | Layer 1 | Epoch 10  |
|           630 |    43319.2891 | Layer 1 | Epoch 11  |
|           660 |    44083.5430 | Layer 1 | Epoch 11  |
|           690 |    43978.3711 | Layer 1 | Epoch 12  |
|           720 |    44383.2578 | Layer 1 | Epoch 12  |
|           750 |    43486.5039 | Layer 1 | Epoch 13  |
|           780 |    44172.7305 | Layer 1 | Epoch 13  |
|           810 |    44009.4375 | Layer 1 | Epoch 14  |
|           840 |    43197.6328 | Layer 1 | Epoch 14  |
|           870 |    42987.9609 | Layer 1 | Epoch 15  |
|           900 |    42395.5547 | Layer 1 | Epoch 15  |
|           930 |    42380.8125 | Layer 1 | Epoch 16  |
|           960 |    43064.8320 | Layer 1 | Epoch 16  |
|           990 |    41867.0703 | Layer 1 | Epoch 17  |
|          1020 |    42523.1680 | Layer 1 | Epoch 17  |
|          1050 |    43239.4141 | Layer 1 | Epoch 18  |
|          1080 |    42296.2695 | Layer 1 | Epoch 18  |
|          1110 |    42585.4023 | Layer 1 | Epoch 19  |
|          1140 |    43654.1992 | Layer 1 | Epoch 19  |
|          1170 |    42935.2500 | Layer 1 | Epoch 20  |
|          1200 |    43075.0820 | Layer 1 | Epoch 20  |
|          1230 |    41549.9570 | Layer 1 | Epoch 21  |
|          1260 |    41608.4453 | Layer 1 | Epoch 21  |
|          1290 |    42461.1367 | Layer 1 | Epoch 22  |
|          1320 |    42392.1953 | Layer 1 | Epoch 22  |
|          1350 |    42746.9570 | Layer 1 | Epoch 23  |
|          1380 |    42219.7266 | Layer 1 | Epoch 23  |
|          1410 |    42430.5469 | Layer 1 | Epoch 24  |
|          1440 |    42095.8320 | Layer 1 | Epoch 24  |
|          1470 |    40983.5273 | Layer 1 | Epoch 25  |
|          1500 |    41149.2305 | Layer 1 | Epoch 25  |
|          1530 |    41771.6328 | Layer 1 | Epoch 26  |
|          1560 |    43244.1016 | Layer 1 | Epoch 26  |
|          1590 |    40659.6914 | Layer 1 | Epoch 27  |
|          1620 |    42491.8164 | Layer 1 | Epoch 27  |
|          1650 |    41998.0430 | Layer 1 | Epoch 28  |
|          1680 |    41275.5195 | Layer 1 | Epoch 28  |
|          1710 |    42025.3633 | Layer 1 | Epoch 29  |
|          1740 |    42125.0078 | Layer 1 | Epoch 29  |
|          1770 |    41862.7969 | Layer 1 | Epoch 30  |
|          1800 |    41494.3828 | Layer 1 | Epoch 30  |
|          1830 |    43505.6836 | Layer 1 | Epoch 31  |
|          1860 |    41662.7305 | Layer 1 | Epoch 31  |
|          1890 |    42466.5664 | Layer 1 | Epoch 31  |
|          1920 |    42217.4453 | Layer 1 | Epoch 32  |
|          1950 |    42469.3672 | Layer 1 | Epoch 32  |
|          1980 |    42816.2305 | Layer 1 | Epoch 33  |
|          2010 |    41687.9375 | Layer 1 | Epoch 33  |
|          2040 |    42251.9453 | Layer 1 | Epoch 34  |
|          2070 |    42235.1445 | Layer 1 | Epoch 34  |
|          2100 |    42529.7617 | Layer 1 | Epoch 35  |
|          2130 |    40920.0391 | Layer 1 | Epoch 35  |
|          2160 |    42975.2109 | Layer 1 | Epoch 36  |
|          2190 |    40990.8984 | Layer 1 | Epoch 36  |
|          2220 |    41643.2109 | Layer 1 | Epoch 37  |
|          2250 |    40626.9531 | Layer 1 | Epoch 37  |
|          2280 |    41378.3203 | Layer 1 | Epoch 38  |
|          2310 |    42528.1211 | Layer 1 | Epoch 38  |
|          2340 |    40335.7422 | Layer 1 | Epoch 39  |
|          2370 |    40549.2891 | Layer 1 | Epoch 39  |
|          2400 |    42588.6172 | Layer 1 | Epoch 40  |
|          2430 |    41671.9141 | Layer 1 | Epoch 40  |
|          2460 |    42246.4453 | Layer 1 | Epoch 41  |
|          2490 |    41598.7539 | Layer 1 | Epoch 41  |
|          2520 |    42251.6953 | Layer 1 | Epoch 42  |
|          2550 |    40887.4961 | Layer 1 | Epoch 42  |
|          2580 |    41892.3984 | Layer 1 | Epoch 43  |
|          2610 |    41128.1328 | Layer 1 | Epoch 43  |
|          2640 |    40523.1133 | Layer 1 | Epoch 44  |
|          2670 |    40377.9492 | Layer 1 | Epoch 44  |
|          2700 |    41487.4141 | Layer 1 | Epoch 45  |
|          2730 |    42202.2656 | Layer 1 | Epoch 45  |
|          2760 |    40116.8672 | Layer 1 | Epoch 46  |
|          2790 |    40659.6328 | Layer 1 | Epoch 46  |
|          2820 |    40763.0312 | Layer 1 | Epoch 47  |
|          2850 |    41635.7344 | Layer 1 | Epoch 47  |
|          2880 |    41270.3594 | Layer 1 | Epoch 48  |
|          2910 |    42043.5234 | Layer 1 | Epoch 48  |
|          2940 |    41224.3516 | Layer 1 | Epoch 49  |
|          2970 |    41273.9062 | Layer 1 | Epoch 49  |
|          3000 |    41989.1328 | Layer 1 | Epoch 50  |
|          3030 |    41842.8125 | Layer 1 | Epoch 50  |
|          3060 |    40254.4961 | Layer 1 | Epoch 51  |
|          3090 |    41518.7188 | Layer 1 | Epoch 51  |
|          3120 |    41574.8359 | Layer 1 | Epoch 52  |
|          3150 |    39619.7422 | Layer 1 | Epoch 52  |
|          3180 |    40366.9727 | Layer 1 | Epoch 53  |
|          3210 |    40396.8945 | Layer 1 | Epoch 53  |
|          3240 |    39854.1328 | Layer 1 | Epoch 54  |
|          3270 |    40372.9062 | Layer 1 | Epoch 54  |
|          3300 |    41590.2383 | Layer 1 | Epoch 55  |
|          3330 |    40838.7109 | Layer 1 | Epoch 55  |
|          3360 |    41250.6602 | Layer 1 | Epoch 56  |
|          3390 |    40450.2891 | Layer 1 | Epoch 56  |
|          3420 |    40329.4805 | Layer 1 | Epoch 57  |
|          3450 |    41329.8750 | Layer 1 | Epoch 57  |
|          3480 |    41334.4141 | Layer 1 | Epoch 58  |
|          3510 |    39716.8203 | Layer 1 | Epoch 58  |
|          3540 |    41452.0078 | Layer 1 | Epoch 59  |
|          3570 |    41262.9766 | Layer 1 | Epoch 59  |
|          3600 |    42078.6016 | Layer 1 | Epoch 60  |
