2017-11-20 17:24:12.365368: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 17:24:12.365386: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 17:24:12.365390: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 17:24:12.365393: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 17:24:12.365396: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45774.1328 | Layer 1 | Epoch 1  |
|            30 |    45382.5234 | Layer 1 | Epoch 1  |
|            60 |    45369.4375 | Layer 1 | Epoch 1  |
|            90 |    45347.2812 | Layer 1 | Epoch 2  |
|           120 |    45328.5391 | Layer 1 | Epoch 2  |
|           150 |    45303.2578 | Layer 1 | Epoch 3  |
|           180 |    45269.7383 | Layer 1 | Epoch 3  |
|           210 |    45310.9375 | Layer 1 | Epoch 4  |
|           240 |    45305.9062 | Layer 1 | Epoch 4  |
|           270 |    45227.6875 | Layer 1 | Epoch 5  |
|           300 |    44975.5547 | Layer 1 | Epoch 5  |
|           330 |    45074.5234 | Layer 1 | Epoch 6  |
|           360 |    45048.4922 | Layer 1 | Epoch 6  |
|           390 |    44949.7383 | Layer 1 | Epoch 7  |
|           420 |    44950.1094 | Layer 1 | Epoch 7  |
|           450 |    45134.3828 | Layer 1 | Epoch 8  |
|           480 |    44881.6250 | Layer 1 | Epoch 8  |
|           510 |    44666.4141 | Layer 1 | Epoch 9  |
|           540 |    44986.2500 | Layer 1 | Epoch 9  |
|           570 |    44389.0547 | Layer 1 | Epoch 10  |
|           600 |    44590.9609 | Layer 1 | Epoch 10  |
|           630 |    44237.1758 | Layer 1 | Epoch 11  |
|           660 |    44732.6875 | Layer 1 | Epoch 11  |
|           690 |    44316.1016 | Layer 1 | Epoch 12  |
