2017-11-21 08:40:44.542056: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 08:40:44.542079: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 08:40:44.542085: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 08:40:44.542090: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 08:40:44.542094: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45628.9766 | Layer 1 | Epoch 1  |
|            30 |    45403.7148 | Layer 1 | Epoch 1  |
|            60 |    45399.8164 | Layer 1 | Epoch 1  |
|            90 |    45395.6328 | Layer 1 | Epoch 2  |
|           120 |    45388.6172 | Layer 1 | Epoch 2  |
|           150 |    45364.7383 | Layer 1 | Epoch 3  |
|           180 |    45356.8672 | Layer 1 | Epoch 3  |
|           210 |    45343.9805 | Layer 1 | Epoch 4  |
|           240 |    45322.6172 | Layer 1 | Epoch 4  |
|           270 |    45347.3164 | Layer 1 | Epoch 5  |
|           300 |    45308.0508 | Layer 1 | Epoch 5  |
|           330 |    45272.4375 | Layer 1 | Epoch 6  |
|           360 |    45182.5312 | Layer 1 | Epoch 6  |
|           390 |    45196.9062 | Layer 1 | Epoch 7  |
|           420 |    45165.5820 | Layer 1 | Epoch 7  |
|           450 |    45261.9492 | Layer 1 | Epoch 8  |
|           480 |    45192.1367 | Layer 1 | Epoch 8  |
|           510 |    45044.8750 | Layer 1 | Epoch 9  |
|           540 |    44771.8984 | Layer 1 | Epoch 9  |
|           570 |    44728.5039 | Layer 1 | Epoch 10  |
|           600 |    45016.6875 | Layer 1 | Epoch 10  |
|           630 |    45038.3945 | Layer 1 | Epoch 11  |
|           660 |    44887.0039 | Layer 1 | Epoch 11  |
|           690 |    44813.7109 | Layer 1 | Epoch 12  |
|           720 |    44715.0859 | Layer 1 | Epoch 12  |
|           750 |    44671.6289 | Layer 1 | Epoch 13  |
|           780 |    44529.1602 | Layer 1 | Epoch 13  |
|           810 |    44407.6445 | Layer 1 | Epoch 14  |
|           840 |    44952.3203 | Layer 1 | Epoch 14  |
|           870 |    44478.8047 | Layer 1 | Epoch 15  |
|           900 |    44651.1641 | Layer 1 | Epoch 15  |
|           930 |    44632.5547 | Layer 1 | Epoch 16  |
|           960 |    44473.5703 | Layer 1 | Epoch 16  |
|           990 |    44136.5469 | Layer 1 | Epoch 17  |
|          1020 |    44454.5938 | Layer 1 | Epoch 17  |
|          1050 |    44472.1367 | Layer 1 | Epoch 18  |
|          1080 |    44101.0508 | Layer 1 | Epoch 18  |
|          1110 |    43858.9883 | Layer 1 | Epoch 19  |
|          1140 |    43734.1836 | Layer 1 | Epoch 19  |
|          1170 |    44064.4297 | Layer 1 | Epoch 20  |
|          1200 |    44005.1094 | Layer 1 | Epoch 20  |
|          1230 |    44708.8711 | Layer 1 | Epoch 21  |
|          1260 |    44062.3828 | Layer 1 | Epoch 21  |
|          1290 |    44123.7812 | Layer 1 | Epoch 22  |
|          1320 |    44271.3320 | Layer 1 | Epoch 22  |
|          1350 |    44220.6719 | Layer 1 | Epoch 23  |
|          1380 |    44094.1758 | Layer 1 | Epoch 23  |
|          1410 |    43181.7109 | Layer 1 | Epoch 24  |
|          1440 |    44115.5547 | Layer 1 | Epoch 24  |
|          1470 |    43797.8555 | Layer 1 | Epoch 25  |
|          1500 |    43686.8906 | Layer 1 | Epoch 25  |
|          1530 |    43441.9219 | Layer 1 | Epoch 26  |
|          1560 |    43630.1914 | Layer 1 | Epoch 26  |
|          1590 |    43595.2578 | Layer 1 | Epoch 27  |
|          1620 |    43837.7305 | Layer 1 | Epoch 27  |
|          1650 |    44172.4688 | Layer 1 | Epoch 28  |
|          1680 |    43713.0742 | Layer 1 | Epoch 28  |
|          1710 |    43763.6172 | Layer 1 | Epoch 29  |
|          1740 |    43440.0234 | Layer 1 | Epoch 29  |
|          1770 |    43786.6172 | Layer 1 | Epoch 30  |
|          1800 |    43372.8789 | Layer 1 | Epoch 30  |
|          1830 |    43811.5000 | Layer 1 | Epoch 31  |
|          1860 |    43858.1680 | Layer 1 | Epoch 31  |
|          1890 |    43910.6367 | Layer 1 | Epoch 31  |
|          1920 |    44001.3398 | Layer 1 | Epoch 32  |
|          1950 |    42934.1172 | Layer 1 | Epoch 32  |
|          1980 |    43269.3359 | Layer 1 | Epoch 33  |
|          2010 |    43006.1914 | Layer 1 | Epoch 33  |
|          2040 |    43184.5312 | Layer 1 | Epoch 34  |
|          2070 |    43784.1094 | Layer 1 | Epoch 34  |
|          2100 |    42883.2188 | Layer 1 | Epoch 35  |
|          2130 |    42975.7969 | Layer 1 | Epoch 35  |
|          2160 |    42716.4648 | Layer 1 | Epoch 36  |
|          2190 |    43496.8828 | Layer 1 | Epoch 36  |
|          2220 |    43737.2578 | Layer 1 | Epoch 37  |
|          2250 |    43193.5703 | Layer 1 | Epoch 37  |
|          2280 |    42850.5195 | Layer 1 | Epoch 38  |
|          2310 |    41793.6445 | Layer 1 | Epoch 38  |
|          2340 |    42693.5742 | Layer 1 | Epoch 39  |
|          2370 |    42964.8945 | Layer 1 | Epoch 39  |
|          2400 |    43253.2734 | Layer 1 | Epoch 40  |
|          2430 |    43027.7656 | Layer 1 | Epoch 40  |
|          2460 |    43182.3633 | Layer 1 | Epoch 41  |
|          2490 |    43652.9883 | Layer 1 | Epoch 41  |
|          2520 |    42834.3477 | Layer 1 | Epoch 42  |
|          2550 |    42021.8984 | Layer 1 | Epoch 42  |
|          2580 |    43506.9062 | Layer 1 | Epoch 43  |
|          2610 |    43049.2305 | Layer 1 | Epoch 43  |
|          2640 |    42800.5234 | Layer 1 | Epoch 44  |
|          2670 |    41913.6680 | Layer 1 | Epoch 44  |
|          2700 |    42547.4453 | Layer 1 | Epoch 45  |
|          2730 |    43145.5469 | Layer 1 | Epoch 45  |
|          2760 |    43107.6680 | Layer 1 | Epoch 46  |
|          2790 |    42980.7891 | Layer 1 | Epoch 46  |
|          2820 |    42535.0586 | Layer 1 | Epoch 47  |
|          2850 |    42173.3359 | Layer 1 | Epoch 47  |
|          2880 |    42795.6680 | Layer 1 | Epoch 48  |
|          2910 |    43482.3984 | Layer 1 | Epoch 48  |
|          2940 |    43267.0469 | Layer 1 | Epoch 49  |
|          2970 |    42915.5508 | Layer 1 | Epoch 49  |
|          3000 |    43104.0234 | Layer 1 | Epoch 50  |
|          3030 |    42323.3828 | Layer 1 | Epoch 50  |
|          3060 |    42954.0430 | Layer 1 | Epoch 51  |
|          3090 |    42417.4922 | Layer 1 | Epoch 51  |
|          3120 |    42503.5742 | Layer 1 | Epoch 52  |
|          3150 |    42938.0078 | Layer 1 | Epoch 52  |
|          3180 |    42264.6484 | Layer 1 | Epoch 53  |
|          3210 |    42951.1641 | Layer 1 | Epoch 53  |
|          3240 |    43046.5156 | Layer 1 | Epoch 54  |
|          3270 |    42240.7266 | Layer 1 | Epoch 54  |
|          3300 |    41940.2461 | Layer 1 | Epoch 55  |
|          3330 |    42235.7188 | Layer 1 | Epoch 55  |
|          3360 |    43121.3438 | Layer 1 | Epoch 56  |
|          3390 |    42176.9609 | Layer 1 | Epoch 56  |
|          3420 |    42240.3555 | Layer 1 | Epoch 57  |
|          3450 |    42273.8594 | Layer 1 | Epoch 57  |
