2017-11-21 02:22:14.488927: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 02:22:14.488947: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 02:22:14.488951: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 02:22:14.488954: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 02:22:14.488958: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45619.1797 | Layer 1 | Epoch 1  |
|            30 |    45406.3828 | Layer 1 | Epoch 1  |
|            60 |    45388.9219 | Layer 1 | Epoch 1  |
|            90 |    45389.2578 | Layer 1 | Epoch 2  |
|           120 |    45396.8984 | Layer 1 | Epoch 2  |
|           150 |    45379.1484 | Layer 1 | Epoch 3  |
|           180 |    45357.2305 | Layer 1 | Epoch 3  |
|           210 |    45326.3203 | Layer 1 | Epoch 4  |
|           240 |    45326.9141 | Layer 1 | Epoch 4  |
|           270 |    45312.3672 | Layer 1 | Epoch 5  |
|           300 |    45257.5312 | Layer 1 | Epoch 5  |
|           330 |    45312.1055 | Layer 1 | Epoch 6  |
|           360 |    45242.0781 | Layer 1 | Epoch 6  |
|           390 |    45187.5391 | Layer 1 | Epoch 7  |
|           420 |    45035.4766 | Layer 1 | Epoch 7  |
|           450 |    45075.1211 | Layer 1 | Epoch 8  |
|           480 |    45049.6875 | Layer 1 | Epoch 8  |
|           510 |    44929.9688 | Layer 1 | Epoch 9  |
|           540 |    44971.2891 | Layer 1 | Epoch 9  |
|           570 |    44857.6172 | Layer 1 | Epoch 10  |
|           600 |    44839.5039 | Layer 1 | Epoch 10  |
|           630 |    44643.4062 | Layer 1 | Epoch 11  |
|           660 |    44723.6641 | Layer 1 | Epoch 11  |
|           690 |    45067.6484 | Layer 1 | Epoch 12  |
