2017-11-21 18:35:22.384522: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 18:35:22.384543: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 18:35:22.384549: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 18:35:22.384554: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 18:35:22.384559: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45527.5625 | Layer 1 | Epoch 1  |
|            30 |    45414.6367 | Layer 1 | Epoch 1  |
|            60 |    45403.4688 | Layer 1 | Epoch 1  |
|            90 |    45400.9453 | Layer 1 | Epoch 2  |
|           120 |    45391.3242 | Layer 1 | Epoch 2  |
|           150 |    45391.5703 | Layer 1 | Epoch 3  |
|           180 |    45389.3516 | Layer 1 | Epoch 3  |
|           210 |    45383.1641 | Layer 1 | Epoch 4  |
|           240 |    45343.2188 | Layer 1 | Epoch 4  |
|           270 |    45329.0703 | Layer 1 | Epoch 5  |
|           300 |    45361.3828 | Layer 1 | Epoch 5  |
|           330 |    45319.5000 | Layer 1 | Epoch 6  |
|           360 |    45250.6094 | Layer 1 | Epoch 6  |
|           390 |    45248.4258 | Layer 1 | Epoch 7  |
|           420 |    45336.6172 | Layer 1 | Epoch 7  |
|           450 |    45214.2383 | Layer 1 | Epoch 8  |
|           480 |    45232.7500 | Layer 1 | Epoch 8  |
|           510 |    45086.6523 | Layer 1 | Epoch 9  |
|           540 |    45208.7422 | Layer 1 | Epoch 9  |
|           570 |    45168.1367 | Layer 1 | Epoch 10  |
|           600 |    45146.6172 | Layer 1 | Epoch 10  |
|           630 |    45054.2188 | Layer 1 | Epoch 11  |
|           660 |    45045.9766 | Layer 1 | Epoch 11  |
|           690 |    45110.2578 | Layer 1 | Epoch 12  |
|           720 |    44870.0078 | Layer 1 | Epoch 12  |
|           750 |    44846.8945 | Layer 1 | Epoch 13  |
|           780 |    45214.8047 | Layer 1 | Epoch 13  |
|           810 |    44969.3359 | Layer 1 | Epoch 14  |
|           840 |    44880.0586 | Layer 1 | Epoch 14  |
|           870 |    44949.2578 | Layer 1 | Epoch 15  |
|           900 |    44952.3281 | Layer 1 | Epoch 15  |
|           930 |    44859.0625 | Layer 1 | Epoch 16  |
|           960 |    44953.7500 | Layer 1 | Epoch 16  |
