2017-11-27 14:42:43.493769: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-27 14:42:43.493787: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-27 14:42:43.493793: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-27 14:42:43.493798: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-27 14:42:43.493802: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          2460 |    44388.6250 | Layer 1 | Epoch 41  |
|          2490 |    43936.3359 | Layer 1 | Epoch 41  |
|          2520 |    43947.3594 | Layer 1 | Epoch 42  |
|          2550 |    43721.6758 | Layer 1 | Epoch 42  |
|          2580 |    43640.1328 | Layer 1 | Epoch 43  |
|          2610 |    44157.9141 | Layer 1 | Epoch 43  |
|          2640 |    42881.7891 | Layer 1 | Epoch 44  |
|          2670 |    41047.4062 | Layer 1 | Epoch 44  |
|          2700 |    42705.2422 | Layer 1 | Epoch 45  |
|          2730 |    44057.3203 | Layer 1 | Epoch 45  |
|          2760 |    42818.6133 | Layer 1 | Epoch 46  |
|          2790 |    43257.2812 | Layer 1 | Epoch 46  |
|          2820 |    43034.3281 | Layer 1 | Epoch 47  |
|          2850 |    43991.9609 | Layer 1 | Epoch 47  |
|          2880 |    43208.9766 | Layer 1 | Epoch 48  |
|          2910 |    41368.1484 | Layer 1 | Epoch 48  |
|          2940 |    43460.6641 | Layer 1 | Epoch 49  |
|          2970 |    43547.5508 | Layer 1 | Epoch 49  |
|          3000 |    43379.6797 | Layer 1 | Epoch 50  |
|          3030 |    43093.3047 | Layer 1 | Epoch 50  |
|          3060 |    42655.9375 | Layer 1 | Epoch 51  |
|          3090 |    43392.7266 | Layer 1 | Epoch 51  |
|          3120 |    42436.4609 | Layer 1 | Epoch 52  |
|          3150 |    43915.4258 | Layer 1 | Epoch 52  |
|          3180 |    43350.5742 | Layer 1 | Epoch 53  |
|          3210 |    42969.7969 | Layer 1 | Epoch 53  |
|          3240 |    43535.5195 | Layer 1 | Epoch 54  |
|          3270 |    43596.1602 | Layer 1 | Epoch 54  |
|          3300 |    44636.6172 | Layer 1 | Epoch 55  |
|          3330 |    43565.7461 | Layer 1 | Epoch 55  |
|          3360 |    43926.8984 | Layer 1 | Epoch 56  |
|          3390 |    44340.4961 | Layer 1 | Epoch 56  |
|          3420 |    44675.2812 | Layer 1 | Epoch 57  |
|          3450 |    45133.2422 | Layer 1 | Epoch 57  |
|          3480 |    44178.4141 | Layer 1 | Epoch 58  |
|          3510 |    44473.8359 | Layer 1 | Epoch 58  |
|          3540 |    44291.5781 | Layer 1 | Epoch 59  |
|          3570 |    42437.0078 | Layer 1 | Epoch 59  |
|          3600 |    44950.9141 | Layer 1 | Epoch 60  |
|          3630 |    43845.2539 | Layer 1 | Epoch 60  |
|          3660 |    44167.5078 | Layer 1 | Epoch 61  |
|          3690 |    44256.9375 | Layer 1 | Epoch 61  |
|          3720 |    43756.3711 | Layer 1 | Epoch 61  |
|          3750 |    43407.9297 | Layer 1 | Epoch 62  |
|          3780 |    43821.9727 | Layer 1 | Epoch 62  |
|          3810 |    44162.0859 | Layer 1 | Epoch 63  |
|          3840 |    44244.6953 | Layer 1 | Epoch 63  |
|          3870 |    44581.3789 | Layer 1 | Epoch 64  |
|          3900 |    43816.5234 | Layer 1 | Epoch 64  |
|          3930 |    44329.6992 | Layer 1 | Epoch 65  |
|          3960 |    43015.9531 | Layer 1 | Epoch 65  |
|          3990 |    42800.7070 | Layer 1 | Epoch 66  |
|          4020 |    44013.8672 | Layer 1 | Epoch 66  |
|          4050 |    44363.5781 | Layer 1 | Epoch 67  |
|          4080 |    44620.9453 | Layer 1 | Epoch 67  |
|          4110 |    43499.5859 | Layer 1 | Epoch 68  |
|          4140 |    44331.7422 | Layer 1 | Epoch 68  |
|          4170 |    43442.8672 | Layer 1 | Epoch 69  |
|          4200 |    42858.1328 | Layer 1 | Epoch 69  |
|          4230 |    44779.2305 | Layer 1 | Epoch 70  |
|          4260 |    42943.8281 | Layer 1 | Epoch 70  |
|          4290 |    41149.8945 | Layer 1 | Epoch 71  |
|          4320 |    44513.4883 | Layer 1 | Epoch 71  |
|          4350 |    43471.2500 | Layer 1 | Epoch 72  |
|          4380 |    43547.9766 | Layer 1 | Epoch 72  |
|          4410 |    43674.2422 | Layer 1 | Epoch 73  |
|          4440 |    43776.6055 | Layer 1 | Epoch 73  |
|          4470 |    43614.7773 | Layer 1 | Epoch 74  |
|          4500 |    44878.0195 | Layer 1 | Epoch 74  |
|          4530 |    43267.6758 | Layer 1 | Epoch 75  |
|          4560 |    41556.3633 | Layer 1 | Epoch 75  |
|          4590 |    42271.6250 | Layer 1 | Epoch 76  |
|          4620 |    43111.7891 | Layer 1 | Epoch 76  |
|          4650 |    43797.4297 | Layer 1 | Epoch 77  |
|          4680 |    43337.2812 | Layer 1 | Epoch 77  |
|          4710 |    44305.1016 | Layer 1 | Epoch 78  |
|          4740 |    44019.4805 | Layer 1 | Epoch 78  |
|          4770 |    43664.2070 | Layer 1 | Epoch 79  |
|          4800 |    43558.1328 | Layer 1 | Epoch 79  |
|          4830 |    43966.0430 | Layer 1 | Epoch 80  |
|          4860 |    44715.6914 | Layer 1 | Epoch 80  |
|          4890 |    44430.1719 | Layer 1 | Epoch 81  |
|          4920 |    40719.7031 | Layer 1 | Epoch 81  |
|          4950 |    44868.9766 | Layer 1 | Epoch 82  |
|          4980 |    43782.8086 | Layer 1 | Epoch 82  |
|          5010 |    43883.8359 | Layer 1 | Epoch 83  |
|          5040 |    42800.6133 | Layer 1 | Epoch 83  |
|          5070 |    41326.2812 | Layer 1 | Epoch 84  |
|          5100 |    44077.9258 | Layer 1 | Epoch 84  |
|          5130 |    42951.8750 | Layer 1 | Epoch 85  |
|          5160 |    44298.4805 | Layer 1 | Epoch 85  |
|          5190 |    43218.0547 | Layer 1 | Epoch 86  |
|          5220 |    43280.0977 | Layer 1 | Epoch 86  |
|          5250 |    43276.5977 | Layer 1 | Epoch 87  |
|          5280 |    43115.3359 | Layer 1 | Epoch 87  |
|          5310 |    42813.1758 | Layer 1 | Epoch 88  |
|          5340 |    44377.6172 | Layer 1 | Epoch 88  |
|          5370 |    44388.0586 | Layer 1 | Epoch 89  |
|          5400 |    43434.3555 | Layer 1 | Epoch 89  |
|          5430 |    43579.3164 | Layer 1 | Epoch 90  |
|          5460 |    42438.0312 | Layer 1 | Epoch 90  |
|          5490 |    44058.6094 | Layer 1 | Epoch 91  |
|          5520 |    44553.4453 | Layer 1 | Epoch 91  |
|          5550 |    43718.7422 | Layer 1 | Epoch 91  |
|          5580 |    43919.4180 | Layer 1 | Epoch 92  |
|          5610 |    45002.3828 | Layer 1 | Epoch 92  |
|          5640 |    42751.6055 | Layer 1 | Epoch 93  |
|          5670 |    43854.2305 | Layer 1 | Epoch 93  |
|          5700 |    45057.0938 | Layer 1 | Epoch 94  |
|          5730 |    43604.0078 | Layer 1 | Epoch 94  |
|          5760 |    44072.1992 | Layer 1 | Epoch 95  |
|          5790 |    43665.5117 | Layer 1 | Epoch 95  |
|          5820 |    42621.9492 | Layer 1 | Epoch 96  |
|          5850 |    43017.1055 | Layer 1 | Epoch 96  |
|          5880 |    43447.1172 | Layer 1 | Epoch 97  |
|          5910 |    43768.9922 | Layer 1 | Epoch 97  |
|          5940 |    42277.7969 | Layer 1 | Epoch 98  |
|          5970 |    44533.7891 | Layer 1 | Epoch 98  |
|          6000 |    43043.7852 | Layer 1 | Epoch 99  |
|          6030 |    43748.5938 | Layer 1 | Epoch 99  |
|          6060 |    44220.4297 | Layer 1 | Epoch 100  |
|          6090 |    44509.0234 | Layer 1 | Epoch 100  |
|          6120 |    43479.4531 | Layer 1 | Epoch 101  |
|          6150 |    43883.9883 | Layer 1 | Epoch 101  |
|          6180 |    41143.1406 | Layer 1 | Epoch 102  |
|          6210 |    43444.3438 | Layer 1 | Epoch 102  |
|          6240 |    41736.0195 | Layer 1 | Epoch 103  |
|          6270 |    42247.0586 | Layer 1 | Epoch 103  |
|          6300 |    42392.7617 | Layer 1 | Epoch 104  |
|          6330 |    42896.7227 | Layer 1 | Epoch 104  |
|          6360 |    41607.2930 | Layer 1 | Epoch 105  |
|          6390 |    44711.8164 | Layer 1 | Epoch 105  |
|          6420 |    42198.3828 | Layer 1 | Epoch 106  |
|          6450 |    43442.1094 | Layer 1 | Epoch 106  |
|          6480 |    45380.6328 | Layer 1 | Epoch 107  |
|          6510 |    44272.9727 | Layer 1 | Epoch 107  |
|          6540 |    43541.2070 | Layer 1 | Epoch 108  |
|          6570 |    43893.7188 | Layer 1 | Epoch 108  |
|          6600 |    44049.5117 | Layer 1 | Epoch 109  |
|          6630 |    42950.3477 | Layer 1 | Epoch 109  |
|          6660 |    42900.1758 | Layer 1 | Epoch 110  |
|          6690 |    43745.2734 | Layer 1 | Epoch 110  |
|          6720 |    44676.3164 | Layer 1 | Epoch 111  |
|          6750 |    42284.2695 | Layer 1 | Epoch 111  |
|          6780 |    41905.7500 | Layer 1 | Epoch 112  |
|          6810 |    43617.5469 | Layer 1 | Epoch 112  |
|          6840 |    44089.8828 | Layer 1 | Epoch 113  |
|          6870 |    43033.2266 | Layer 1 | Epoch 113  |
|          6900 |    42056.1875 | Layer 1 | Epoch 114  |
|          6930 |    43403.0312 | Layer 1 | Epoch 114  |
|          6960 |    43632.3125 | Layer 1 | Epoch 115  |
|          6990 |    42882.2695 | Layer 1 | Epoch 115  |
|          7020 |    44101.6016 | Layer 1 | Epoch 116  |
|          7050 |    43983.1641 | Layer 1 | Epoch 116  |
|          7080 |    41448.9102 | Layer 1 | Epoch 117  |
|          7110 |    42537.0117 | Layer 1 | Epoch 117  |
|          7140 |    43798.0391 | Layer 1 | Epoch 118  |
|          7170 |    43056.6133 | Layer 1 | Epoch 118  |
|          7200 |    42823.1953 | Layer 1 | Epoch 119  |
|          7230 |    44397.1328 | Layer 1 | Epoch 119  |
|          7260 |    42454.3086 | Layer 1 | Epoch 120  |
|          7290 |    43484.8828 | Layer 1 | Epoch 120  |
|          7320 |    42778.1289 | Layer 1 | Epoch 121  |
|          7350 |    44615.6016 | Layer 1 | Epoch 121  |
|          7380 |    43416.1406 | Layer 1 | Epoch 121  |
|          7410 |    42268.5938 | Layer 1 | Epoch 122  |
|          7440 |    42947.5312 | Layer 1 | Epoch 122  |
|          7470 |    42840.4805 | Layer 1 | Epoch 123  |
|          7500 |    44180.6797 | Layer 1 | Epoch 123  |
|          7530 |    43648.6523 | Layer 1 | Epoch 124  |
|          7560 |    44290.1055 | Layer 1 | Epoch 124  |
|          7590 |    42780.2109 | Layer 1 | Epoch 125  |
|          7620 |    43573.8984 | Layer 1 | Epoch 125  |
|          7650 |    41148.3750 | Layer 1 | Epoch 126  |
|          7680 |    43893.5000 | Layer 1 | Epoch 126  |
|          7710 |    41894.6094 | Layer 1 | Epoch 127  |
|          7740 |    44464.4297 | Layer 1 | Epoch 127  |
|          7770 |    42963.5234 | Layer 1 | Epoch 128  |
|          7800 |    44264.0703 | Layer 1 | Epoch 128  |
|          7830 |    44281.9570 | Layer 1 | Epoch 129  |
|          7860 |    43195.1953 | Layer 1 | Epoch 129  |
|          7890 |    44258.2734 | Layer 1 | Epoch 130  |
|          7920 |    45060.2383 | Layer 1 | Epoch 130  |
|          7950 |    42513.6797 | Layer 1 | Epoch 131  |
|          7980 |    42946.5859 | Layer 1 | Epoch 131  |
|          8010 |    41069.7969 | Layer 1 | Epoch 132  |
|          8040 |    43829.1328 | Layer 1 | Epoch 132  |
|          8070 |    44080.2891 | Layer 1 | Epoch 133  |
|          8100 |    42934.8672 | Layer 1 | Epoch 133  |
|          8130 |    41834.7734 | Layer 1 | Epoch 134  |
|          8160 |    44548.5859 | Layer 1 | Epoch 134  |
|          8190 |    44168.6133 | Layer 1 | Epoch 135  |
|          8220 |    44392.3203 | Layer 1 | Epoch 135  |
|          8250 |    44065.2539 | Layer 1 | Epoch 136  |
|          8280 |    43283.8008 | Layer 1 | Epoch 136  |
|          8310 |    43039.0195 | Layer 1 | Epoch 137  |
|          8340 |    43622.6328 | Layer 1 | Epoch 137  |
|          8370 |    44309.8672 | Layer 1 | Epoch 138  |
|          8400 |    41786.3945 | Layer 1 | Epoch 138  |
|          8430 |    44498.6133 | Layer 1 | Epoch 139  |
|          8460 |    40533.9453 | Layer 1 | Epoch 139  |
|          8490 |    42092.3984 | Layer 1 | Epoch 140  |
|          8520 |    42065.1445 | Layer 1 | Epoch 140  |
|          8550 |    43802.1562 | Layer 1 | Epoch 141  |
|          8580 |    43746.8984 | Layer 1 | Epoch 141  |
|          8610 |    41880.6133 | Layer 1 | Epoch 142  |
|          8640 |    41577.6289 | Layer 1 | Epoch 142  |
|          8670 |    40959.3672 | Layer 1 | Epoch 143  |
|          8700 |    41030.3008 | Layer 1 | Epoch 143  |
|          8730 |    43741.7109 | Layer 1 | Epoch 144  |
|          8760 |    43154.9922 | Layer 1 | Epoch 144  |
|          8790 |    42831.6172 | Layer 1 | Epoch 145  |
|          8820 |    42656.6953 | Layer 1 | Epoch 145  |
|          8850 |    44384.0117 | Layer 1 | Epoch 146  |
|          8880 |    44265.0000 | Layer 1 | Epoch 146  |
|          8910 |    43793.6445 | Layer 1 | Epoch 147  |
|          8940 |    42811.8672 | Layer 1 | Epoch 147  |
|          8970 |    43686.8203 | Layer 1 | Epoch 148  |
|          9000 |    43569.6172 | Layer 1 | Epoch 148  |
|          9030 |    45111.1953 | Layer 1 | Epoch 149  |
|          9060 |    42676.1914 | Layer 1 | Epoch 149  |
|          9090 |    43259.0586 | Layer 1 | Epoch 150  |
|          9120 |    44515.0859 | Layer 1 | Epoch 150  |
|          9150 |    44728.8633 | Layer 1 | Epoch 151  |
|          9180 |    43615.4375 | Layer 1 | Epoch 151  |
|          9210 |    42029.7109 | Layer 1 | Epoch 151  |
|          9240 |    42910.1484 | Layer 1 | Epoch 152  |
|          9270 |    43596.0625 | Layer 1 | Epoch 152  |
|          9300 |    43663.9258 | Layer 1 | Epoch 153  |
|          9330 |    40336.1445 | Layer 1 | Epoch 153  |
|          9360 |    44335.8320 | Layer 1 | Epoch 154  |
|          9390 |    44138.9297 | Layer 1 | Epoch 154  |
|          9420 |    43589.1172 | Layer 1 | Epoch 155  |
|          9450 |    42993.6641 | Layer 1 | Epoch 155  |
|          9480 |    44130.9766 | Layer 1 | Epoch 156  |
|          9510 |    42060.0547 | Layer 1 | Epoch 156  |
