2017-11-21 17:11:14.841867: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 17:11:14.841888: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 17:11:14.841894: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 17:11:14.841897: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 17:11:14.841901: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45499.0625 | Layer 1 | Epoch 1  |
|            30 |    45415.6758 | Layer 1 | Epoch 1  |
|            60 |    45400.1055 | Layer 1 | Epoch 1  |
|            90 |    45401.8555 | Layer 1 | Epoch 2  |
|           120 |    45401.0312 | Layer 1 | Epoch 2  |
|           150 |    45393.3828 | Layer 1 | Epoch 3  |
|           180 |    45386.2227 | Layer 1 | Epoch 3  |
|           210 |    45376.5430 | Layer 1 | Epoch 4  |
|           240 |    45342.5234 | Layer 1 | Epoch 4  |
|           270 |    45346.3945 | Layer 1 | Epoch 5  |
|           300 |    45285.5000 | Layer 1 | Epoch 5  |
|           330 |    45305.5938 | Layer 1 | Epoch 6  |
|           360 |    45294.9297 | Layer 1 | Epoch 6  |
|           390 |    45335.7539 | Layer 1 | Epoch 7  |
|           420 |    45267.9922 | Layer 1 | Epoch 7  |
|           450 |    45262.1875 | Layer 1 | Epoch 8  |
|           480 |    45238.8555 | Layer 1 | Epoch 8  |
|           510 |    45190.7188 | Layer 1 | Epoch 9  |
|           540 |    45149.0391 | Layer 1 | Epoch 9  |
|           570 |    45122.9297 | Layer 1 | Epoch 10  |
|           600 |    45115.7734 | Layer 1 | Epoch 10  |
|           630 |    45023.1562 | Layer 1 | Epoch 11  |
|           660 |    45060.6016 | Layer 1 | Epoch 11  |
|           690 |    44946.5273 | Layer 1 | Epoch 12  |
|           720 |    45040.8398 | Layer 1 | Epoch 12  |
|           750 |    45214.9336 | Layer 1 | Epoch 13  |
|           780 |    45006.6250 | Layer 1 | Epoch 13  |
|           810 |    44826.3086 | Layer 1 | Epoch 14  |
|           840 |    44744.1055 | Layer 1 | Epoch 14  |
|           870 |    44879.5117 | Layer 1 | Epoch 15  |
|           900 |    44784.3633 | Layer 1 | Epoch 15  |
|           930 |    44848.3789 | Layer 1 | Epoch 16  |
|           960 |    44814.9297 | Layer 1 | Epoch 16  |
|           990 |    44758.8047 | Layer 1 | Epoch 17  |
|          1020 |    44565.8125 | Layer 1 | Epoch 17  |
|          1050 |    45262.4883 | Layer 1 | Epoch 18  |
|          1080 |    44787.3438 | Layer 1 | Epoch 18  |
|          1110 |    44693.5391 | Layer 1 | Epoch 19  |
|          1140 |    44651.4375 | Layer 1 | Epoch 19  |
|          1170 |    44684.3945 | Layer 1 | Epoch 20  |
|          1200 |    44421.3672 | Layer 1 | Epoch 20  |
|          1230 |    44678.9453 | Layer 1 | Epoch 21  |
|          1260 |    44471.3828 | Layer 1 | Epoch 21  |
|          1290 |    44540.0703 | Layer 1 | Epoch 22  |
|          1320 |    44243.4727 | Layer 1 | Epoch 22  |
|          1350 |    44711.8633 | Layer 1 | Epoch 23  |
|          1380 |    44491.3828 | Layer 1 | Epoch 23  |
|          1410 |    44381.3008 | Layer 1 | Epoch 24  |
|          1440 |    44722.7266 | Layer 1 | Epoch 24  |
|          1470 |    44243.0859 | Layer 1 | Epoch 25  |
|          1500 |    44462.8555 | Layer 1 | Epoch 25  |
|          1530 |    44696.5977 | Layer 1 | Epoch 26  |
|          1560 |    44730.6875 | Layer 1 | Epoch 26  |
|          1590 |    44324.6797 | Layer 1 | Epoch 27  |
|          1620 |    44352.3789 | Layer 1 | Epoch 27  |
|          1650 |    44081.5195 | Layer 1 | Epoch 28  |
|          1680 |    44368.8359 | Layer 1 | Epoch 28  |
|          1710 |    44380.1562 | Layer 1 | Epoch 29  |
|          1740 |    44366.8242 | Layer 1 | Epoch 29  |
