2017-11-20 10:25:14.303232: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 10:25:14.303251: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 10:25:14.303255: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 10:25:14.303259: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 10:25:14.303261: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45807.4609 | Layer 1 | Epoch 1  |
|            30 |    45386.0547 | Layer 1 | Epoch 1  |
|            60 |    45373.1445 | Layer 1 | Epoch 1  |
|            90 |    45352.6758 | Layer 1 | Epoch 2  |
|           120 |    45344.3828 | Layer 1 | Epoch 2  |
|           150 |    45335.7812 | Layer 1 | Epoch 3  |
|           180 |    45242.2578 | Layer 1 | Epoch 3  |
|           210 |    45306.2891 | Layer 1 | Epoch 4  |
|           240 |    45200.3203 | Layer 1 | Epoch 4  |
|           270 |    45180.2500 | Layer 1 | Epoch 5  |
|           300 |    45141.2305 | Layer 1 | Epoch 5  |
|           330 |    45190.7266 | Layer 1 | Epoch 6  |
|           360 |    45041.7422 | Layer 1 | Epoch 6  |
|           390 |    44959.0234 | Layer 1 | Epoch 7  |
|           420 |    44875.6953 | Layer 1 | Epoch 7  |
|           450 |    44842.1016 | Layer 1 | Epoch 8  |
|           480 |    44823.8242 | Layer 1 | Epoch 8  |
|           510 |    44665.3516 | Layer 1 | Epoch 9  |
|           540 |    44418.5703 | Layer 1 | Epoch 9  |
|           570 |    44867.7617 | Layer 1 | Epoch 10  |
|           600 |    44605.6680 | Layer 1 | Epoch 10  |
|           630 |    44819.5859 | Layer 1 | Epoch 11  |
|           660 |    44614.9492 | Layer 1 | Epoch 11  |
|           690 |    44230.6172 | Layer 1 | Epoch 12  |
