2017-11-19 23:24:18.698252: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 23:24:18.698271: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 23:24:18.698275: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 23:24:18.698278: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-19 23:24:18.698281: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    46098.1875 | Layer 1 | Epoch 1  |
|            30 |    45348.9023 | Layer 1 | Epoch 1  |
|            60 |    45343.7383 | Layer 1 | Epoch 1  |
|            90 |    45322.9141 | Layer 1 | Epoch 2  |
|           120 |    45334.5664 | Layer 1 | Epoch 2  |
|           150 |    45238.0312 | Layer 1 | Epoch 3  |
|           180 |    45288.5820 | Layer 1 | Epoch 3  |
|           210 |    45157.7578 | Layer 1 | Epoch 4  |
|           240 |    45181.0391 | Layer 1 | Epoch 4  |
|           270 |    45039.1250 | Layer 1 | Epoch 5  |
|           300 |    44900.4570 | Layer 1 | Epoch 5  |
|           330 |    44792.5547 | Layer 1 | Epoch 6  |
|           360 |    45079.4453 | Layer 1 | Epoch 6  |
|           390 |    44805.6641 | Layer 1 | Epoch 7  |
|           420 |    44317.2656 | Layer 1 | Epoch 7  |
|           450 |    44410.0625 | Layer 1 | Epoch 8  |
|           480 |    44380.0742 | Layer 1 | Epoch 8  |
|           510 |    43801.8750 | Layer 1 | Epoch 9  |
|           540 |    44294.3438 | Layer 1 | Epoch 9  |
|           570 |    43956.2266 | Layer 1 | Epoch 10  |
|           600 |    43621.7617 | Layer 1 | Epoch 10  |
|           630 |    43821.6406 | Layer 1 | Epoch 11  |
|           660 |    43635.9102 | Layer 1 | Epoch 11  |
|           690 |    43462.6133 | Layer 1 | Epoch 12  |
|           720 |    43340.8242 | Layer 1 | Epoch 12  |
|           750 |    43897.2422 | Layer 1 | Epoch 13  |
|           780 |    42944.2617 | Layer 1 | Epoch 13  |
|           810 |    43646.5820 | Layer 1 | Epoch 14  |
|           840 |    43850.7930 | Layer 1 | Epoch 14  |
|           870 |    43538.0117 | Layer 1 | Epoch 15  |
|           900 |    42475.3672 | Layer 1 | Epoch 15  |
|           930 |    42122.2266 | Layer 1 | Epoch 16  |
|           960 |    43324.5742 | Layer 1 | Epoch 16  |
|           990 |    42117.8086 | Layer 1 | Epoch 17  |
|          1020 |    42709.6211 | Layer 1 | Epoch 17  |
|          1050 |    42676.6953 | Layer 1 | Epoch 18  |
|          1080 |    43326.4492 | Layer 1 | Epoch 18  |
|          1110 |    42835.7305 | Layer 1 | Epoch 19  |
|          1140 |    42257.4688 | Layer 1 | Epoch 19  |
|          1170 |    41618.2500 | Layer 1 | Epoch 20  |
|          1200 |    42165.7500 | Layer 1 | Epoch 20  |
|          1230 |    42799.4844 | Layer 1 | Epoch 21  |
|          1260 |    41352.2109 | Layer 1 | Epoch 21  |
|          1290 |    42408.6055 | Layer 1 | Epoch 22  |
|          1320 |    42182.5234 | Layer 1 | Epoch 22  |
|          1350 |    42638.0781 | Layer 1 | Epoch 23  |
|          1380 |    43545.5625 | Layer 1 | Epoch 23  |
|          1410 |    42949.2422 | Layer 1 | Epoch 24  |
|          1440 |    42717.4375 | Layer 1 | Epoch 24  |
|          1470 |    42918.9922 | Layer 1 | Epoch 25  |
|          1500 |    42981.7109 | Layer 1 | Epoch 25  |
|          1530 |    42401.4102 | Layer 1 | Epoch 26  |
|          1560 |    42047.9258 | Layer 1 | Epoch 26  |
|          1590 |    42866.0234 | Layer 1 | Epoch 27  |
|          1620 |    41840.3438 | Layer 1 | Epoch 27  |
|          1650 |    42145.6172 | Layer 1 | Epoch 28  |
|          1680 |    42107.5195 | Layer 1 | Epoch 28  |
|          1710 |    42379.7188 | Layer 1 | Epoch 29  |
|          1740 |    41187.9492 | Layer 1 | Epoch 29  |
|          1770 |    42424.6641 | Layer 1 | Epoch 30  |
|          1800 |    41613.1289 | Layer 1 | Epoch 30  |
|          1830 |    40995.6641 | Layer 1 | Epoch 31  |
|          1860 |    42103.2578 | Layer 1 | Epoch 31  |
|          1890 |    40643.8867 | Layer 1 | Epoch 31  |
|          1920 |    42609.3516 | Layer 1 | Epoch 32  |
|          1950 |    42155.0781 | Layer 1 | Epoch 32  |
|          1980 |    42738.0820 | Layer 1 | Epoch 33  |
|          2010 |    39948.3633 | Layer 1 | Epoch 33  |
|          2040 |    40661.1953 | Layer 1 | Epoch 34  |
|          2070 |    42291.5703 | Layer 1 | Epoch 34  |
|          2100 |    42122.3242 | Layer 1 | Epoch 35  |
|          2130 |    41367.2617 | Layer 1 | Epoch 35  |
|          2160 |    42328.9141 | Layer 1 | Epoch 36  |
|          2190 |    42142.9375 | Layer 1 | Epoch 36  |
|          2220 |    41113.7422 | Layer 1 | Epoch 37  |
|          2250 |    42061.2734 | Layer 1 | Epoch 37  |
|          2280 |    41248.4922 | Layer 1 | Epoch 38  |
|          2310 |    42533.2852 | Layer 1 | Epoch 38  |
|          2340 |    41925.2461 | Layer 1 | Epoch 39  |
|          2370 |    41554.9180 | Layer 1 | Epoch 39  |
|          2400 |    41363.0938 | Layer 1 | Epoch 40  |
|          2430 |    42256.9805 | Layer 1 | Epoch 40  |
|          2460 |    41929.9453 | Layer 1 | Epoch 41  |
|          2490 |    41352.9141 | Layer 1 | Epoch 41  |
|          2520 |    41847.5547 | Layer 1 | Epoch 42  |
|          2550 |    41971.3672 | Layer 1 | Epoch 42  |
|          2580 |    42237.5039 | Layer 1 | Epoch 43  |
|          2610 |    41675.6016 | Layer 1 | Epoch 43  |
|          2640 |    42832.6523 | Layer 1 | Epoch 44  |
|          2670 |    42476.9453 | Layer 1 | Epoch 44  |
|          2700 |    39419.7305 | Layer 1 | Epoch 45  |
|          2730 |    40693.2188 | Layer 1 | Epoch 45  |
|          2760 |    41121.9766 | Layer 1 | Epoch 46  |
|          2790 |    41154.9883 | Layer 1 | Epoch 46  |
|          2820 |    42164.4492 | Layer 1 | Epoch 47  |
|          2850 |    41813.5195 | Layer 1 | Epoch 47  |
|          2880 |    41723.5703 | Layer 1 | Epoch 48  |
|          2910 |    40608.1758 | Layer 1 | Epoch 48  |
|          2940 |    40070.0508 | Layer 1 | Epoch 49  |
|          2970 |    40542.3359 | Layer 1 | Epoch 49  |
|          3000 |    42397.1016 | Layer 1 | Epoch 50  |
|          3030 |    41581.1953 | Layer 1 | Epoch 50  |
|          3060 |    41588.6953 | Layer 1 | Epoch 51  |
|          3090 |    41676.6484 | Layer 1 | Epoch 51  |
|          3120 |    40604.3477 | Layer 1 | Epoch 52  |
|          3150 |    38895.2070 | Layer 1 | Epoch 52  |
|          3180 |    41148.3945 | Layer 1 | Epoch 53  |
|          3210 |    41032.8242 | Layer 1 | Epoch 53  |
|          3240 |    39740.0391 | Layer 1 | Epoch 54  |
|          3270 |    41178.6016 | Layer 1 | Epoch 54  |
|          3300 |    40222.3750 | Layer 1 | Epoch 55  |
|          3330 |    41856.0273 | Layer 1 | Epoch 55  |
|          3360 |    40323.8203 | Layer 1 | Epoch 56  |
|          3390 |    40114.4531 | Layer 1 | Epoch 56  |
|          3420 |    40919.2891 | Layer 1 | Epoch 57  |
|          3450 |    41204.0195 | Layer 1 | Epoch 57  |
|          3480 |    40750.4688 | Layer 1 | Epoch 58  |
|          3510 |    40502.3789 | Layer 1 | Epoch 58  |
|          3540 |    42213.2812 | Layer 1 | Epoch 59  |
|          3570 |    40858.6055 | Layer 1 | Epoch 59  |
|          3600 |    41671.8555 | Layer 1 | Epoch 60  |
|          3630 |    41617.5625 | Layer 1 | Epoch 60  |
|          3660 |    41438.0234 | Layer 1 | Epoch 61  |
|          3690 |    40447.8203 | Layer 1 | Epoch 61  |
|          3720 |    41282.5508 | Layer 1 | Epoch 61  |
|          3750 |    40528.5195 | Layer 1 | Epoch 62  |
|          3780 |    40593.8242 | Layer 1 | Epoch 62  |
|          3810 |    41086.5938 | Layer 1 | Epoch 63  |
|          3840 |    41401.4805 | Layer 1 | Epoch 63  |
|          3870 |    40763.9453 | Layer 1 | Epoch 64  |
|          3900 |    39211.5742 | Layer 1 | Epoch 64  |
|          3930 |    40400.4766 | Layer 1 | Epoch 65  |
|          3960 |    40398.8984 | Layer 1 | Epoch 65  |
|          3990 |    41226.3555 | Layer 1 | Epoch 66  |
|          4020 |    41506.4375 | Layer 1 | Epoch 66  |
|          4050 |    40308.2070 | Layer 1 | Epoch 67  |
|          4080 |    39869.1016 | Layer 1 | Epoch 67  |
|          4110 |    40761.0078 | Layer 1 | Epoch 68  |
|          4140 |    41708.1875 | Layer 1 | Epoch 68  |
|          4170 |    39550.2305 | Layer 1 | Epoch 69  |
|          4200 |    40086.7695 | Layer 1 | Epoch 69  |
|          4230 |    40632.8359 | Layer 1 | Epoch 70  |
|          4260 |    39323.3125 | Layer 1 | Epoch 70  |
|          4290 |    41613.7109 | Layer 1 | Epoch 71  |
|          4320 |    41881.1719 | Layer 1 | Epoch 71  |
|          4350 |    41381.8633 | Layer 1 | Epoch 72  |
|          4380 |    40307.5547 | Layer 1 | Epoch 72  |
|          4410 |    40675.9258 | Layer 1 | Epoch 73  |
|          4440 |    40956.9648 | Layer 1 | Epoch 73  |
|          4470 |    39470.4375 | Layer 1 | Epoch 74  |
|          4500 |    41061.7266 | Layer 1 | Epoch 74  |
|          4530 |    40116.4180 | Layer 1 | Epoch 75  |
