2017-11-21 17:55:42.282752: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 17:55:42.282773: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 17:55:42.282779: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 17:55:42.282784: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-21 17:55:42.282788: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45518.9453 | Layer 1 | Epoch 1  |
|            30 |    45416.6562 | Layer 1 | Epoch 1  |
|            60 |    45410.7266 | Layer 1 | Epoch 1  |
|            90 |    45405.6719 | Layer 1 | Epoch 2  |
|           120 |    45398.3477 | Layer 1 | Epoch 2  |
|           150 |    45388.4375 | Layer 1 | Epoch 3  |
|           180 |    45381.6328 | Layer 1 | Epoch 3  |
|           210 |    45366.9141 | Layer 1 | Epoch 4  |
|           240 |    45366.9688 | Layer 1 | Epoch 4  |
|           270 |    45374.1562 | Layer 1 | Epoch 5  |
|           300 |    45348.5000 | Layer 1 | Epoch 5  |
|           330 |    45368.4609 | Layer 1 | Epoch 6  |
|           360 |    45340.8164 | Layer 1 | Epoch 6  |
|           390 |    45344.5391 | Layer 1 | Epoch 7  |
|           420 |    45316.5117 | Layer 1 | Epoch 7  |
|           450 |    45300.2266 | Layer 1 | Epoch 8  |
|           480 |    45216.6641 | Layer 1 | Epoch 8  |
|           510 |    45203.7734 | Layer 1 | Epoch 9  |
|           540 |    45164.5859 | Layer 1 | Epoch 9  |
|           570 |    45026.6562 | Layer 1 | Epoch 10  |
|           600 |    45008.7383 | Layer 1 | Epoch 10  |
|           630 |    45099.1445 | Layer 1 | Epoch 11  |
|           660 |    44979.6289 | Layer 1 | Epoch 11  |
|           690 |    45000.3281 | Layer 1 | Epoch 12  |
|           720 |    45084.9297 | Layer 1 | Epoch 12  |
|           750 |    45110.8867 | Layer 1 | Epoch 13  |
|           780 |    45045.6641 | Layer 1 | Epoch 13  |
|           810 |    44977.5156 | Layer 1 | Epoch 14  |
